"BehaviorSpace results (NetLogo 3D 6.0.4)"
"Projet_3D.nlogo3d"
"run normal"
"11/27/2018 13:39:29:553 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","1","2","3","4","5","6","7","8"
,"61","75","65","61","66","73","51","63"
,"60","68","57","55","71","73","66","76"
,"78","57","68","61","65","78","56","69"
,"65","71","65","60","68","96","66","83"
,"74","68","79","69","63","81","61","75"
,"71","73","61","65","60","80","66","66"
,"63","54","63","70","63","74","59","77"
,"63","65","52","65","68","85","65","72"
,"67","85","65","61","63","85","66","71"
,"74","72","63","63","72","72","83","59"
,"64","72","64","67","54","79","58","75"
,"61","68","72","54","61","81","86","73"
,"58","77","62","61","64","75","73","78"
,"56","68","56","60","65","65","63","63"
,"64","67","67","62","64","68","65","71"
,"67","69","74","72","66","86","70","49"
,"62","72","65","52","64","80","66","77"
,"48","57","60","68","55","80","64","70"
,"57","64","67","63","63","72","62","72"
,"68","72","64","52","58","81","55","83"
,"61","78","51","66","65","79","67","69"
,"66","63","55","55","66","64","72","66"
,"68","58","67","58","64","86","62","64"
,"66","67","71","59","70","74","70","70"
,"66","67","62","69","73","84","67","87"
,"59","75","67","64","62","71","72","66"
,"74","66","62","52","59","71","71","71"
,"55","63","63","54","61","67","72","71"
,"67","70","58","72","65","90","54","65"
,"66","76","69","55","61","78","65","68"
,"67","73","68","47","64","65","67","71"
,"67","71","56","54","59","84","64","72"
,"66","61","61","62","54","69","62","78"
,"88","64","60","67","62","79","69","64"
,"60","68","59","54","55","76","63","69"
,"72","78","62","46","72","85","60","69"
,"64","65","58","61","69","63","75","60"
,"70","66","70","65","71","71","53","68"
,"70","67","64","52","69","70","80","67"
,"65","74","54","72","63","82","69","65"
,"71","70","57","73","66","67","68","64"
,"64","69","59","75","60","71","67","80"
,"63","69","57","60","57","74","74","68"
,"62","68","49","73","51","67","74","65"
,"74","65","80","55","64","78","59","76"
,"59","70","63","54","59","71","70","65"
,"75","68","55","50","63","73","71","74"
,"69","64","58","64","67","79","68","67"
,"67","69","60","63","69","79","58","61"
,"69","67","63","47","67","70","64","66"
,"79","73","55","60","64","73","70","69"
,"65","65","75","55","58","75","74","78"
,"81","75","68","68","74","82","69","62"
,"62","65","62","65","55","83","54","63"
,"66","54","60","68","67","72","71","75"
,"77","77","58","59","62","67","68","79"
,"65","70","58","76","59","82","64","66"
,"76","81","58","65","62","88","72","60"
,"54","77","62","65","69","82","73","64"
,"63","68","55","63","65","83","66","69"
,"61","69","61","64","57","78","63","69"
