"[max]","0.6467909719165448","0","0.7777201974658762","0","0.8161988727616057","0","1.1637191154075504","0","0.9501319388820691","0","1.052113364146432","0","1.2856906129732248","0","1.148064045856006","0","2.6888749712731403","0","2.121623588477257","0","2.7605420639018594","0","2.588734390189268","0","3.277775646286291","0","2.3216764367039366","0","3.2476912308255774","0","2.8297595070418096","0","2.8472875904839134","0","3.201740575414186","0","3.7904924795167987","0","4.358848610585832","0","2.968444201411","0","3.9860977532849353","0","2.7181708255800943","0","3.634079564508648","0","3.7088749288426133","0","5.099552199438099","0","4.35101205943634","0","4.08589091494874","0","5.516379900594524","0","4.512395329477159","0","5.121002699998911","0","4.508362021342449","0","4.995035815167994","0","5.516463224169575","0","5.603302039414662","0","5.589258618014738","0","6.370072730865657","0","5.49451701642293","0","5.641450609305326","0","5.022380995741324","0"
"[mean]","0.18070061655520891","-1.979536426907926","0.2955939402166925","-1.9563449937929345","0.3047419400204855","-1.8358122211044368","0.6969244305626798","-1.7400508355911615","0.2840367603010581","-1.79155744047004","0.4892830412793994","-1.8475630020911091","0.6520561894382064","-1.920475938317579","0.574738174391063","-1.9523128636744156","2.1812161671885715","-1.808055018944338","1.4887693887582976","-2.0355812699511073","2.238139774377053","-1.9940258729322142","2.0590362714269537","-1.9659671439547446","2.6563682990910986","-1.8316195332487766","1.684514377857775","-2.1437155532264955","2.6904851121416495","-1.6567482185355957","2.235258087448675","-1.7792665821343698","2.368431011554767","-1.8785197268673466","2.6453380065846894","-1.9476384027375064","2.9315408175830306","-1.8920786774355522","3.6732187835695584","-1.85483918498508","2.301171610718711","-2.0538902570376174","3.467240427127356","-1.7391630234560067","1.887375758533826","-1.959140802149186","3.0446415348177047","-1.965073226631297","2.8847576014441554","-1.9377135431083965","4.482298997597781","-1.767012590129071","3.687080977824134","-2.0359982616996177","3.4696402171664924","-2.0109393930222312","4.706706033372453","-1.9386323644629102","3.7486973798272984","-1.889339805982359","4.60701892010305","-1.7402971185837373","3.8464708057898407","-1.969666293152748","4.376200124111149","-1.8437506282908762","4.793545954185191","-1.632993235216607","4.637991307752593","-1.7619221691624816","4.951391518971091","-1.6581762409238032","5.704262075087469","-1.7560621952919846","4.604678577759062","-1.631948122698779","4.902149622360572","-1.7624174472558296","4.416425321564436","-1.9261590741086356"
"[steps]","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200","200"

"[all run data]","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom","utilityIt","utilityRandom"
,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
,"-2.0609473308354866","-1.9971427068412702","-1.7945379472118237","-1.724000324377484","-1.7641836988856259","-1.889177669450445","-1.6409424366319585","-1.7642062849082407","-1.8841016736613139","-1.6951670697302685","-2.2633110603136593","-1.8597965474348348","-2.019240308888399","-1.8416615911104752","-2.2378844460639686","-1.9874806833217822","-1.765121483423128","-1.8705849263137624","-2.048268926620888","-2.267652299295925","-1.7917220290888587","-2.173516080029654","-1.3768060435094545","-1.6977134203655917","-1.7913183440512315","-2.151082498398584","-2.1044203665519654","-2.0835399087270376","-1.697411250557752","-1.8294835336155317","-1.7783048499081517","-1.7604973456344704","-1.6057762835344487","-1.849581761037368","-2.410161989679795","-2.246087387204925","-2.3464981608450253","-1.6692138570122272","-1.9982638751301476","-1.8002341352182385","-1.768752677010253","-1.9166491040755609","-1.4022840780699062","-1.66124102845565","-2.265854621345484","-1.9187827100012436","-1.9279060007885531","-2.064032304474473","-2.089221779765846","-2.286956327320336","-1.6571132018480348","-1.7153157860200148","-1.8450832767613463","-2.1365677999528945","-1.7018095833773919","-2.1794748814853184","-1.81808510896327","-2.0109118616993706","-1.8136209551118518","-1.7311812804079751","-1.6141541338693375","-1.7238524619174187","-1.5453694118141832","-2.1774143070272793","-1.5910151555909722","-2.0856739720638338","-2.1432232984963124","-1.4913937237067452","-1.9651916091108514","-1.6708274078584122","-1.8001849180630165","-1.6618702519317183","-1.7050232942037813","-1.6555115881479738","-1.8946487227484714","-1.7315447646590012","-1.6840121529498144","-1.5682184632660983","-1.6559163111268191","-1.8434971895608026"
,"-0.9645784143238011","-2.3202816229536776","-0.9980597824426549","-2.1136526216559535","-0.4949222396582752","-1.8529813915587068","-0.2070215850302118","-1.3218586732469615","-0.8289628350442457","-2.079863470891802","-0.7384866659930848","-1.6305798692984228","-0.022020641148840434","-1.6916108915865793","-0.471347218605779","-1.867555778903836","1.0174079945161159","-1.6879147642843009","-0.22389692508457287","-1.9272848842065864","0.8989869205675406","-1.8094300131515284","0.28715176441587714","-2.231503838949948","0.8679964693364356","-1.9425276075602924","0.45444885030025317","-2.29496132854369","1.407893200321437","-1.6809104127657846","-0.32891156490393597","-1.89974182943879","0.39436042673761174","-1.8837590138684692","0.5712695628328922","-1.9737507943751749","-0.2889117105642302","-1.9951748083327476","1.8002117493846035","-1.814696116178842","0.8296201551268231","-2.0104454780657277","0.9489508946913154","-1.728224591600985","0.21047827944131314","-2.196471132935892","0.5347688953660343","-1.9440846966852217","1.3252039413797492","-1.9946652054016654","2.7728719390093644","-1.6347905516958494","2.0391425697287247","-1.8728930016852856","1.131012516717416","-2.015824964712799","2.7222070997696592","-2.0779498967406607","1.7460577768965828","-2.3698574329218367","2.329721791248737","-1.6723415158429686","2.1114325660924074","-1.9662598875864843","2.3024217541626206","-2.0364643966556777","3.9581958534314747","-1.8467870086710325","1.848310891647725","-1.546197278801135","3.0139040850256364","-1.6820421586501746","3.7198825413854446","-2.0015840163671546","2.386252867572049","-1.6304760295955214","2.5000610815868063","-1.955550525020456","2.7733532260485734","-1.881473459549261"
,"-0.20803901620545542","-2.202136501855046","0.071876291464026","-1.7065689338792045","-0.027724270300108374","-1.885333328177267","0.365552162637963","-1.375342701028739","-0.2763431449185675","-1.8836979353384535","-0.25999742002434145","-1.9015810894313598","0.3787962770175006","-2.1429752278760477","0.10050525786778795","-2.0611342287678025","1.5637351379896383","-1.4372698576530822","0.6746507654925585","-1.7529192896367913","1.7392586382739919","-2.110837863567308","1.5217410472410942","-1.7071794196147765","2.3342753667206706","-2.129335590153936","0.9849735091057048","-2.411365731594577","2.0021145528213","-1.7803889242041384","0.9919445364285429","-1.870533140407532","0.8906127656739864","-2.07930227243785","1.8209680793051555","-2.1863819492542924","0.6241390201349726","-2.18662687686373","2.454169848928484","-1.7102136015703469","1.6155703782059552","-2.3540806336024542","2.5623452356363194","-1.5195834251814762","0.20151257110756873","-2.2119217331193073","1.732834687279989","-1.7445460541530369","1.4615537002162449","-2.087945670627405","3.3581069399252867","-1.4125272426951916","2.73890345128589","-1.9184972943340548","2.3310946370912737","-1.8357692571440338","3.4303987376001404","-1.8847047938022885","3.0447109340976066","-1.7382152280555225","3.826384834712297","-2.2139022649745668","2.961418491963383","-1.6291331185409281","3.0489849460087695","-1.7918985975751056","3.523814818510841","-1.7236854355020015","2.816456297415857","-2.249220296519837","3.8620443536072373","-2.0030491937656283","4.40061568910819","-2.025055102606138","3.3828168159491976","-1.6605696136109338","3.291240769837204","-1.9295450629046884","3.54656945937549","-2.034554600885505"
,"0.06517403640372582","-1.4727826029409539","-0.050959267713571704","-1.8120828037808066","0.4931862766687208","-1.532352072014904","0.7623702078522974","-1.9212725739880034","0.3162211909617853","-1.9933248553629073","0.01618949405371613","-2.081142945038642","0.7818470134125539","-1.6918658233197454","0.19252190979398406","-1.75536164663476","2.2209334979503406","-1.965351806568953","1.7661928277681762","-2.137663044139369","2.0795355139814182","-2.1194609583414477","2.1471556102243126","-1.821851089388135","2.8898833532787815","-2.0481464675765095","1.3941295235434326","-2.7225265838085675","2.6469175761476955","-2.016559200815007","1.259241270526927","-1.8833845311637816","1.977675186478035","-1.7881269223732228","2.5523335757222867","-1.5800443866459892","2.1458582521651395","-2.2065220003549895","3.527308655870577","-1.6162662323957666","1.8518595986963333","-2.1147238975860363","3.4742210914967346","-1.8536662452421033","1.2438767502424868","-1.6504793011338712","2.4672809220967937","-1.8612233762950612","2.2284564938249907","-1.8444915351345106","4.27741765805658","-1.7287364054060412","3.1156674576264685","-2.0180568003402044","2.9660370488567205","-1.6453980227061156","4.942473275755319","-1.8559376119584439","3.054638820411321","-2.1387898288921594","4.375003141284541","-1.7711554754099852","3.578772053542979","-2.14174357673433","3.5493360776573066","-1.7890564609817288","4.639652087100124","-1.7412518712411034","3.931681178536388","-1.9704370175538208","4.251658414077227","-1.6163523978473304","5.443452706249819","-1.846649372436796","3.6445373056751666","-1.4758316316831261","4.644887967992802","-2.0592478459579637","4.42809130124098","-2.143215988572902"
,"0.32116110044022655","-1.7137355258448408","0.5235633641688925","-2.011360984467928","0.43585254072899604","-1.8441651947814668","1.0311233099337225","-1.8937470993683498","0.5741441929959737","-1.9241228941262376","0.6721645546444427","-1.895380568092191","0.5181523771036244","-1.9715664314721313","0.8287855395666219","-1.7837566272755623","2.139863763588116","-2.2110187562762142","1.8590030708845204","-1.9010988975460046","2.3675122998238947","-1.8165326032291507","2.375170754855514","-2.0292291997142824","3.042088261060827","-1.94613573387595","2.1802315905014593","-2.5271496781648253","2.8851483000771494","-1.578881107460061","1.8704302318430863","-1.7432630152067898","2.5412077684069065","-1.8766514290955245","2.618798213535265","-2.149541728889351","2.452657696818981","-1.759926743616116","3.1881228380055275","-1.894007564051797","2.320181817169001","-1.6113536726212105","3.5474540245486668","-1.5745872814499084","2.1312343286546076","-2.4309184889443096","2.835799242332125","-1.9739613391018422","2.959732978939392","-2.326898097235373","4.810309558129288","-1.3200949556293964","4.0950895744700135","-1.833291283771414","3.9357862754542925","-2.1745225758149416","4.87066617599898","-1.5022759224649147","4.512395329477159","-1.6885947591437818","4.730961684233164","-1.8894766293487582","3.8743675303420027","-1.6426027863823964","4.420097789893588","-2.0312189564637233","5.114572390955689","-1.7064283720718563","4.814639858261233","-1.8369856622462624","5.21391079220199","-2.292736423519717","6.0822968406880955","-1.5589501193946498","5.29825623278599","-1.8482150893951266","5.413416897127933","-1.7171054065569056","5.022380995741324","-1.987544725066601"
,"0.4208258308964638","-1.7933058459239182","0.18019426859202023","-2.0773900834681975","0.6879998380663013","-1.8250817976114708","0.6877394307093742","-1.8927085851730454","0.397123841342027","-2.135408489482537","0.4564189140798881","-1.9888714608777118","0.901186918751725","-2.0153058892704387","0.9889167290492866","-2.2401757982168355","2.4263145116453444","-1.9757491339640845","1.597811657219002","-1.9231739364762828","2.32729345754806","-2.154475994462461","2.376589839921822","-1.784652390526023","2.899679180687652","-1.9277200867000477","1.7863766823953018","-2.0013833793841096","3.152040001045114","-1.2229737846109683","1.7244781367033388","-1.7344680368788306","2.5181761322256078","-1.7965490548944445","2.4189619995685825","-1.9599310917385573","3.0201494575715016","-2.0888363817228557","3.9200065103433643","-1.7591491632188894","2.5474711165207156","-1.7282458786997348","3.559229204568096","-1.3754778874637927","1.6203918242522892","-1.771978672120695","3.0263505452016073","-1.980465874556348","2.775749305101098","-1.8346768767262025","4.22087628969441","-1.6175500928508637","4.167151540750154","-2.1086863011604673","3.748558861032786","-1.9531019968217873","5.188058372637737","-2.0406267436539443","3.910335655367613","-1.561602351466275","4.591243964267337","-1.4910212897518185","4.1916411712707635","-2.2061283029701073","4.520009023458979","-1.7486960041434634","5.2114821716774316","-1.583383873602569","5.180297406495676","-1.9102097424951814","5.0181523790763745","-1.6459424056365444","5.798272717628511","-1.6655859105516635","5.49451701642293","-1.5703886938468548","5.128422151372961","-1.5884466008495186","4.661415608919728","-1.6312521570033407"
,"0.28207096090555706","-1.6985973584728777","0.2756426165047005","-1.8267304307023617","0.40075190247938575","-1.883250488205432","0.872884306772044","-1.6447960288828003","-0.012606024265231526","-1.9834789427733373","0.5845303643835337","-1.9262715254455571","0.9606012500926427","-2.165201277217772","0.4955201552017105","-1.7407542115654064","1.9569021075782524","-1.9934340547882519","1.5288172937214817","-2.263841759521358","2.0022144334939327","-2.217452257467464","1.5547345840286222","-1.7935377109057404","2.47260689220687","-1.9240845215427527","1.754556495940528","-2.117256467118415","3.0409383644062857","-1.4902649877725733","1.2693906902353835","-1.6960749779165822","2.4907095946714657","-1.9787951088230997","2.7485674181248037","-2.2271449945716046","2.948213697116355","-1.8173237675869858","3.4499269474760115","-1.940382363343246","2.142189895652449","-2.1743105320293896","3.622294396469782","-1.8985720974313265","1.6978129512157931","-2.437963612558941","3.188795118990116","-1.572867524433204","2.916623962822498","-1.8541032844837928","4.518419420211396","-2.031322446595757","3.623521468000491","-2.1070080470405923","3.6443068125714926","-2.0892503382098497","4.674782597922396","-1.90587015857662","3.841116081698025","-1.78609300063589","4.783602188769323","-1.7525123717650055","3.7937269581607995","-1.9418259765112507","4.490593573931662","-1.7973604054811987","4.827156888896665","-1.1124781987433725","4.736194596072754","-1.4121016624912952","4.968850002057016","-1.6281823846827688","6.025076142484564","-2.0650399259409333","5.287574614482702","-1.5840594793260232","4.470577259490148","-1.8011746085524591","4.574220850878031","-1.7568902234136714"
,"-0.0986030690332342","-1.809573212874192","0.44373247503142593","-1.8563018073440638","-0.044185796688485865","-1.926232736419839","0.4502077739817226","-1.6194999489414366","0.21253505106602225","-1.5368248700638596","0.1680050421524953","-1.7091851243409615","0.7759911049290872","-1.90796221840948","0.6837813398314476","-2.2440169680727404","2.237881785770173","-1.7559715835028007","1.5185635213700335","-2.382444392049194","2.003723557379823","-2.188746727445489","2.5566288390260783","-1.8486784267556848","2.6262669894266","-1.6487049793264494","1.5566479310613606","-1.78245567336325","2.7566098336158835","-1.3500315529535987","1.4301836434692607","-1.6530996114635663","2.5738900895390646","-2.2924499498580753","3.0013833958351492","-1.8454507716099806","2.99383664482035","-2.2804220572364557","3.7973674074084083","-2.090530337591052","2.68457584534096","-1.875298990350725","3.3927853087193585","-1.797715332080474","1.8542677037002913","-2.087142526111095","3.059765772056558","-2.153085163206394","2.4898970052381686","-2.1655650854920316","4.561894906200749","-1.9234839897985168","3.920352263948048","-2.4767527806386456","3.311479852266363","-2.0485234829150736","4.355866481570514","-1.6647848687344324","3.8581858853478534","-1.9878253866549842","4.933805878169416","-2.0177552565590218","3.895070928666275","-1.8940704205362757","4.346887500456037","-1.426358394992858","4.480360002303113","-1.2906915501871203","5.106988247415279","-1.4048387389635786","5.5038684613112325","-1.5275666926087936","5.943869947421986","-1.6461533618434103","4.768159590964317","-1.8451779516321298","4.803145026881206","-1.746910573444309","4.431641395682873","-1.5153388565735302"
,"0.0396408418240105","-2.0368389341365183","0.30741448468467236","-2.005776940686657","0.32621640741901287","-1.8979030737846654","0.5585094625429265","-1.9293812658771938","0.49918029507400286","-1.7892886392733112","0.8818408010033285","-1.5832223862758108","0.5394179715889224","-1.791365225405321","0.36720691306147063","-2.1286268379529942","2.1700369860405186","-2.019358614721285","1.5036311840261964","-1.9470002424722215","2.1302739455949258","-1.7812471554175444","2.248509697547306","-2.348273882442295","2.435031907030014","-1.8679464954360747","1.7907319311249457","-2.2038421866104105","2.582855106157725","-1.3033603143309713","0.9422516097132222","-1.955301643982089","2.323746661384146","-1.797589330524533","2.3193891287876465","-2.0882857534520025","3.4515205268570055","-1.8863908234075175","3.333954382719843","-1.955664550636937","2.119895619972459","-2.0243937106231735","3.228401908310645","-1.407463518200014","1.3358423026873931","-2.1065884366570007","2.531571944765553","-1.8313644317257172","2.706638977227704","-2.3055376269743357","4.6707592371033675","-1.8566130778943992","3.6651668748503017","-1.8470339450787772","3.4637236342719833","-2.2447036551639745","4.5659999208936055","-2.169717806814335","3.227915505615649","-1.8786781710146023","4.325142830130097","-1.912533120527742","3.451615440097538","-1.9210478248069038","3.6135712443467907","-2.0014277941660192","4.567230086252637","-1.9082446479195683","4.512199240206881","-1.8972804280475521","4.804312119637987","-1.2145850250070798","5.564243324392881","-1.880137806779052","4.5996809821141404","-1.3287108329908437","4.95403192022637","-1.8903164654290225","4.3976460619552356","-2.045517155963434"
,"0.35372068068018864","-1.8891753136586085","-0.15013738243427432","-2.265837684320979","0.5444629700823329","-1.9025972610692972","0.5501213168065678","-1.8126655227706836","-0.29272334237410513","-1.7060023653824772","-0.04584179294458196","-1.7742624335846373","0.940992753974137","-1.9382474436697175","0.28991903742860226","-2.287398510523561","1.8330479120589558","-2.0238980156832964","1.0721829236170153","-2.1570431392496943","1.9364096303980942","-2.053112445757176","1.8456188803249507","-2.0203088491080496","2.533817672735396","-1.9777780597298946","1.7123042342838544","-2.484638016937968","2.361387601003996","-1.2148522354355449","1.6613047174546312","-2.1990024806422097","2.0792286663068227","-1.9545440108139058","2.743766564233631","-2.3966174829074665","2.948518793696439","-2.122250377361684","3.3953182769941086","-2.4618576873810363","2.3431051792986173","-2.0963130581277865","3.540655017182884","-1.950562806453992","1.9277449515635707","-1.8995677509774558","2.9535917612894025","-2.1222813770516455","2.6896473643544354","-2.2434530974954923","4.698000259809974","-1.6663524518467272","3.606029141375522","-2.078902612112403","3.408066732745259","-1.8720460023078564","5.516379900594524","-1.7820641065389484","3.404490732876623","-1.551250992935504","4.898253244218383","-1.712051018266256","4.123512755274695","-2.07268995608442","4.154122997925629","-1.9184432924452945","4.776338330552871","-1.6507672559946434","4.670286381287282","-1.7725338198560483","4.781278418510578","-1.8927387916150302","5.8038900812047896","-1.7714917319682009","4.327764499214148","-1.81786603458291","4.772559863736134","-1.8623285533823897","4.42579607177444","-1.812422651899383"
,"0.23138150049363643","-1.852760442840329","0.1029245798791872","-1.6618635668404305","-0.020465842654821514","-1.9465722823950895","0.9005730507459465","-1.7478842101406247","0.021624283212144074","-1.9559490929279075","0.3959736422997528","-1.733282450971279","0.5715730929010631","-1.8781123154579957","0.45214569923165837","-1.5795041994276549","1.9946059149465538","-1.6426385750409418","1.451738071235716","-1.8648478405728475","1.9072127503937386","-1.725090578914418","1.3021326145949923","-2.00199579882472","2.5191829365110276","-1.5256205010060602","1.6142841162034716","-2.1035928306261122","2.817597061805353","-1.451760153145508","1.768321148876726","-1.7432013126545607","1.9957274471984308","-1.72211414394277","2.4495120658502665","-1.7931977495955262","2.8087994071105493","-2.016741093885589","3.574534278534457","-1.9111164942178023","2.0145273819888256","-2.1155804054510625","3.379179020536022","-1.6731851657120917","1.9497618789773892","-2.1390386137455764","2.867561743738384","-2.4302042340922343","2.7337333769838517","-1.8509290355033867","3.7653085653658884","-1.5528612918401894","3.538680390151206","-2.0294421795571203","3.5038545796620846","-2.1890736961774273","4.183243303018883","-1.6707161810859044","3.9386362713134044","-2.1314137515427976","4.998427571870579","-1.7742317569444674","3.7551194051303094","-1.983354614079497","3.9732388631199305","-2.0200936143354893","4.630914540047206","-1.4602763008548638","4.794181762296946","-1.6836597460805862","5.52877883150116","-1.519155962350331","5.378055928042413","-1.9847991677887469","4.262323100448165","-1.780761793009666","4.739297159901539","-2.1630713076640204","4.1442752951647055","-1.996064414322445"
