"BehaviorSpace results (NetLogo 3D 6.0.2)"
"Projet_3D.nlogo3d"
"experiment"
"11/29/2018 23:23:47:638 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","1","2","3","4","5","6","7","8"
,"2.561557623760151","2.884460692828594","2.219663541941434","2.369017420135956","2.62393172468146","2.162485261949018","2.5012172339598955","2.079446863760826"
,"2.517677967035318","2.835316040416381","2.0255609747301033","2.343075697447269","2.8577331518915994","2.1007875495531483","2.7898159261838726","2.2884693995230987"
,"2.672302679848287","2.7257231042583467","2.0148673163570634","2.307412376447094","2.581529425878823","2.0944229067517757","2.9788110272740873","2.1946050221383664"
,"2.7366990272695157","2.832741564874772","2.2064756874466647","2.6606332101370955","2.399280076373339","2.2821245754305384","2.48929585829044","2.323683761438048"
,"2.791888704404981","2.9722787590129798","2.367265248661695","2.8152281522302967","2.5461063355339393","2.4601220320026975","2.92941027686981","2.001042754769694"
,"2.8698161811135177","2.6460969493133297","1.9606046730805031","2.708923654572932","2.763707817073517","2.416482514241102","2.914699507979334","2.181579916526907"
,"2.744106932748303","2.8677006418053987","2.315771419986653","2.5649189447593366","2.423572218716873","2.7641675907944747","2.754306884189374","2.169624953300292"
,"2.6821594735285057","2.6613170489041087","2.3646619465441425","2.3499877763008326","2.7713351015487553","2.3161640497528606","2.562757953881523","2.291016311186475"
,"2.703465331426239","2.81769949358388","2.3396405088064602","2.581595822008806","2.769471740123912","2.5430072952552965","2.9233034681478642","2.4275421949228644"
,"2.8184233104951497","2.7401989925012864","2.407325643735182","2.47760221333428","2.9461094709202076","2.4880837097873205","3.2045562815953916","2.459975027998434"
,"3.032305192870893","3.002633958372971","2.619330686057267","2.4325316024247914","2.8044204149676046","2.6192871666076902","2.8217007773829774","2.6732720356003736"
,"3.386300597661765","3.095851247022587","2.6185172014866547","2.7597213345331144","3.0298244290550627","2.4472632022713827","2.982557307949634","2.2973835808504344"
,"2.8218843696605957","3.1282008702713253","2.43123101351361","2.835799684280531","2.923549266788598","2.3494169459105696","2.932307785102609","2.376391537421004"
,"2.983999912432261","2.893551179877163","2.420379353539573","2.582183034917208","2.7923734290529736","2.5764326572458756","2.782606042693984","2.234767059409376"
,"3.1229804094398395","2.871909826264446","2.392043584417866","2.688813821241948","3.3369611245281754","2.6809698715702783","3.001975693232737","2.4326082566140514"
,"3.0331001427603295","3.04093327345515","2.727089127497198","3.0482074693327976","2.6511286949037407","2.4085788418929064","2.7202322499366525","2.398334230592538"
,"3.028683016200194","2.9961641092493014","2.4110721449216217","2.8482945057302276","2.8815886032993303","2.547762547070666","3.1941021009385295","2.354548052012354"
,"3.4170295312886974","3.456688206308827","2.288275164695838","2.758281786484178","3.2736869686577412","2.6598234300903587","3.0903429068689467","2.4848406013619306"
,"3.0320445817761996","3.6062584346501114","2.509894742862695","3.0448376167564493","2.9052691650166422","2.6546033609943174","3.1807704525189435","2.9498704012194517"
,"3.3627979342171295","2.900519516328722","2.48487469129349","3.1846884568074323","3.127065090621362","2.6305355825899412","3.1938381242046963","2.8094628445578773"
,"3.1785544473479947","2.97932566145433","2.6045946935729187","3.1495368360313467","2.7014609522534117","2.4557016064116723","2.9705646133412458","2.44328301090223"
,"3.4230939717954776","3.177732247725339","2.567448579778136","2.725473465903285","3.007260773646975","2.691402705387259","3.238256608585724","2.8260139820165366"
,"3.1769101519645635","3.0661212039535064","2.330259020509603","2.9848177601049315","3.2926890179068216","2.469784336680287","3.102405415788449","2.665904629232097"
,"3.1400057862275648","3.440571180716563","2.5209784612130712","2.8438753117160425","3.1411393435995247","2.750006474490055","3.5051927985219873","2.7230834066069294"
,"3.2425113068489404","3.1636097729234844","2.5144666785354532","2.730695347265364","3.12990416960969","2.3151997186071167","2.982438989784494","2.807471332080631"
,"3.553115086057784","3.338786542897408","2.61161633760727","2.8821951936386556","3.3374599296887557","2.8540064967444505","3.050594853225183","2.58398260331794"
,"3.5993482024620027","3.3727594518673367","2.6923102112007737","2.8871334509037485","3.2205330611403507","2.4728315567030124","3.368760635451807","2.819840217816951"
,"3.534656674220406","3.0188227396906444","2.6638746779992837","3.027455138771491","3.195300476871345","2.592588033654774","2.89497766762611","2.6952641219543882"
,"3.3274502498259477","3.529639807236457","2.552989836455839","3.116686247707843","3.1096543979018056","2.7357453778282492","3.4118388833397635","2.6925784609762475"
,"3.332348732612574","3.3567121324908893","2.3947332471912826","3.1400285909645973","3.344514960496549","2.4849712773159673","3.3575229890996465","2.8817781783338714"
,"3.7236371036845086","3.329554624113875","2.8460685955969818","2.9306428759928873","3.373074135102863","2.974165060689662","3.4021025974184274","2.6764482075277574"
,"3.1555128857748693","3.444902589642586","2.739790929253161","3.1211362578135784","3.161709186787081","2.5704514960294405","3.2904573736182323","2.7426463682520077"
,"3.5422086008005143","3.425286592969468","2.7497148360706833","3.242345857425575","3.1959510094646433","2.8731054961274785","3.4713295088348524","2.7961138589999344"
,"3.582226409492702","3.3039655822548815","2.7562576878413245","3.0398393724179833","3.3805512921179393","2.5489128198413917","3.3265203541730948","2.6817283582448668"
,"3.6081666840560858","3.3343083480737166","2.373856748172141","3.0309487623129416","3.0532002811872165","2.7333595719637183","3.5869107953266828","2.6966707424549723"
,"3.3582165632116427","3.272066923649681","2.6499067914313628","2.9860710651738582","3.5333882073028864","3.110416377581867","3.5065974481437276","3.0941429020777003"
,"3.5510978680829774","3.2331312873291864","2.773169428180147","3.124738827955522","3.3763551371073453","3.0510469182158215","3.6394544456885027","2.88871012834538"
,"3.7104697094900336","3.3013574069489575","2.88366066778315","3.1384052259562774","3.4341121528738587","2.9732740896931507","3.273723457505978","3.1076499700212943"
,"3.374240910077075","3.1361495135832116","2.8694472378614635","3.095386669520207","3.404331195427277","3.004236865501151","3.316189759082362","2.815208432306232"
,"3.681953675758723","3.413443693006064","2.926782507506165","3.208208595181704","3.3489317535403975","2.948101890020793","3.5377307523007246","2.6876305265193072"
,"3.7478896692863217","3.3315674477575468","3.1168397465630044","3.181467769443197","3.3505104855310175","3.050252415646174","3.869303738831905","3.0328129689871073"
,"3.6270154619279573","3.328610414627985","3.1101180859839834","2.987868600563233","3.6242056111974326","2.971461905492491","3.7035413782003963","2.830752980427067"
,"3.813800504771838","3.4350743443296397","3.0589545212826863","3.1319329552529642","3.337635321757953","3.2021622658592492","3.303931882606977","3.0725855449999044"
,"3.6903429074469054","3.513966142155715","2.8284546301340523","2.8406046385638017","3.181940488165958","2.9408317518550957","3.444766099305756","2.9061029864483348"
,"3.77919503427838","3.138250638014647","2.9288544761924302","3.118063281983179","3.350822365806133","3.6459986317172066","3.6349883249239","2.9141405705332617"
,"3.626882255959239","3.6138231460759447","3.074950042684606","3.1477974713818724","3.3923514041435663","3.050304503845585","3.308069396624036","3.012331132197824"
,"3.477802894205655","3.458048542602238","2.8199432851815263","3.467142125595572","3.623778194128937","3.2311361494400535","3.699230007219354","2.9755336136225026"
,"3.9280739857952223","3.4416417394888073","3.0175467095121933","3.1467808741488605","3.3894340008576713","3.2973689876051075","3.445251451791301","2.6381483760480506"
,"3.7245079569401494","3.431342401106769","2.988260707965536","3.5101182857646935","3.6393754521273647","3.2161538273029953","3.8355533265838058","2.935835202060633"
,"3.8022392724353415","3.6591008118264123","3.0472140770372014","3.3919778632536204","3.582601794957577","3.1415484795467545","3.7389117264787943","2.6990178762933064"
,"3.6549566497913544","3.624598190729477","2.9211616481204246","3.224353380317186","3.6649619496715142","2.940460502528454","3.739550738365467","2.8995048198467748"
,"3.7302592023373737","3.524903798657449","3.0132114058428208","3.4411672586675794","3.469969571878742","2.948179949950414","3.4413673292380285","3.0076114589906724"
,"3.9012888920187594","3.5533458851609803","3.017926312411748","3.3392300139232676","3.6063996553462405","3.285071533785833","3.6046427287120006","2.968673166754346"
,"3.5439937809320012","3.7024369850696877","2.855460223674981","3.5332412742545065","3.4636093860227155","3.2617093095991914","3.5199066484698207","3.0263460072283603"
,"3.7964370767216864","3.4039523093874426","3.145465143882825","3.327529644555461","3.450827294963082","3.184556480402962","3.439742782814758","2.921023054388019"
,"3.847903087665955","3.443843593484965","3.1824197279536146","3.1606300308318787","3.5238767214090094","3.180518582341973","3.71811082956267","3.253670480474667"
,"3.7066345872373567","3.683760247200917","2.992954508626364","3.4840198449522983","3.549248069271779","3.4062884702319978","3.7969610771560642","3.199747322400671"
,"3.919487206573578","3.5187700840499936","3.0085131218526873","3.0206429506901973","3.0772422629286806","3.2294391659686976","3.688072117674989","3.0068936761911274"
,"3.660411288305907","3.8049003748285575","3.0672186732561846","3.4635012109268795","3.543107588870079","3.1517667456561083","3.5725847405726405","3.2191409073330277"
,"3.807114303758286","3.7121002304871538","2.839428042915825","3.32974387590263","3.6976172778787664","3.298505924991751","3.5109311984931986","3.015948775943122"
,"3.528734812062155","3.8159275656190075","3.167876575355692","3.411891338590151","3.6936651578853072","3.2684126071351627","3.814204288436678","3.249744949231984"
,"3.9342874100642184","3.909079951386916","3.2253874577397896","3.458999637636795","3.6339971443418664","3.524919027549465","3.6156872561449105","3.285584627968234"
,"3.8781612230116083","3.5869297253549384","2.859178274550099","3.394669550749619","3.7601240255891306","3.3627368463387213","3.32395848055281","3.3026771305795144"
,"3.8126937165294312","3.6661560895279077","3.1466050661379437","3.602355784964253","3.854781713058268","3.365194993839201","3.6019170540120937","3.118972868813961"
,"4.18954640894874","3.867410992723006","3.205175811017882","3.7046272918234195","3.6208439673242343","3.218753714146801","3.8863923881763927","3.1005751857254795"
,"4.118175889397094","3.629273261630764","2.9813489252273175","3.2064141509637016","3.7403262095827934","3.196532063897007","3.4451719951811217","3.18609236666991"
,"3.7500466826801007","3.370426670965793","2.900679641262566","3.4387073551858","3.560387377795559","2.8825240506833034","3.796201392449263","3.3096804144493976"
,"3.920511883687392","3.7562775387851857","3.120719798535309","3.6075358730573517","3.682056628703121","3.2405944406621265","3.777633532578928","2.936084334623312"
,"4.188964865524624","3.6073734265083472","3.317638206876472","3.7414176491692186","3.4750728837452223","3.27303597948484","3.7060072094567493","3.0737024871975476"
,"4.0347481501688645","3.630084151055991","3.2931220205001","3.2805305970086094","3.4007633268421507","3.3074776441250826","3.599450902677583","3.2053972883895265"
,"3.9103518933582806","3.5477725770597557","3.255242422571558","3.7654185596279985","3.5527509797723464","3.4660409184589365","3.7128293133841455","3.219704883366549"
,"3.7750879370846406","3.6251258381759497","3.0966337652664127","3.7355628918469463","3.831751557870532","3.087602955661233","3.717198124894394","3.291836649610158"
,"4.179253377322979","3.6735602836863332","2.8760324074746157","3.4931944174977594","3.8450174355939115","3.263733989515839","3.770311374485586","3.4501948856909634"
,"4.226321258384967","3.7455361722842078","3.078715484992541","3.5836006985800726","4.07048809561046","3.122647159137336","3.772875884250556","3.354569044803128"
,"3.8618616918862565","3.7849405949360566","2.9907890856212807","3.6980012619171063","3.271050050857566","3.3031472786091776","3.8195899529711212","3.148579329018512"
,"3.858325458831799","3.563877333962421","3.4282495373482105","3.395649406980644","3.778524471089289","2.994589719842868","3.6742984791381823","3.09128423391013"
,"3.971354530200191","3.6443584716320707","3.3494434068894274","3.483680380160918","4.028946989825384","3.3672657562549704","3.8263039012481057","3.2600951629308863"
,"3.8955924429129674","3.745776917114686","3.11424847051297","3.789225718643138","3.777492122021277","3.2120813180999317","3.682280854465812","3.3970170241473374"
,"3.913541144916229","3.875356071704329","3.1271206637060747","3.5380655037295665","3.7655145536680568","3.532870913930624","4.118947413284475","3.124226448103653"
,"3.949362993109031","3.685052459015311","3.363452439562538","3.7175227637550483","3.662238062129918","3.4310782627918353","3.7533991320580027","3.2246304045441256"
,"4.098287249511868","3.869654904682295","3.2653981415242317","3.64903715410503","3.8430782408343487","3.0629024890364223","3.9801015565327114","3.224069430190865"
,"3.967700266749339","3.8092727181180885","3.1754296218237954","3.6278623115482294","4.003954555520052","3.156392057130101","3.8957796728201384","3.134877744606425"
,"4.089845402468385","3.6347605699789773","3.0701190673746908","3.7707368176768212","3.9974801711960857","3.198825188898396","4.049149976997266","3.225912856720741"
,"3.983738294457483","3.9720010020558933","3.3048154783406107","3.556549871990967","4.1581050974603855","3.5439822115637227","3.7645907330267607","3.1930668303741423"
,"3.905837820333906","3.9060460949541795","2.754136351718373","3.626587226425896","3.8470833481315574","3.29282923753925","3.8538931531866822","3.2444375428248433"
,"4.163627205569069","3.8421687970436444","2.8836669296674637","3.6423790896525485","3.7071468758695976","3.3275033243898102","3.818530137784607","3.334157343556179"
,"4.187060659448294","3.914673799218801","3.3232708700824514","3.807489253436988","3.7176762691162","3.147115204083373","4.2054962572056125","3.264999984293566"
,"3.9105534427038267","3.904186639604173","3.037454295579587","3.7594600908164044","3.879029351616744","3.38280604920358","3.792737067750694","3.318927611584936"
,"4.320656671887288","3.8397829113007096","3.1968474464332757","3.6259344895088566","3.900919411776159","3.2311695788981525","3.7018124501725205","3.0810058121195416"
,"3.94319852136222","4.059308488983386","3.1242600977770563","3.84671322443166","3.6191419102425395","3.2364340132976737","3.7985996971407583","3.3991978563674263"
,"4.314479854308662","3.944546619316327","3.2085454756815577","3.537094146909462","3.980890980719106","3.267442708350525","4.001265638034507","3.405332357818668"
,"4.1223352693432105","3.857305103898725","3.434585917447234","3.403722693845632","4.058958966026518","3.3685587835796467","3.8161770823555314","3.369068562125101"
,"4.148631549353029","3.7571708837514928","3.306527510932588","3.9753719212361958","3.8109399623063953","3.0261613582441034","3.967641081827134","3.2727626841546402"
,"3.86912399754862","3.9709672653850374","3.469780704145211","3.697348029759853","3.6910615538714664","3.2911342836525526","3.7964069204347304","3.310842081081501"
,"4.29278812121866","3.953577502972553","3.1673597822597004","3.918221614373214","4.037413019540775","3.5321248540529564","3.8199794543913486","3.342667971446197"
,"4.428622331410288","3.774283526260545","3.227556770343153","3.695267367821401","3.694038495115359","3.542069949140853","3.700851809608849","3.4288856303882316"
,"4.043749286186054","3.6410562215034705","3.4125602102851","3.8559596723322698","4.213305584802051","3.2254938128386708","3.585143056002756","3.5720879971055486"
,"4.175935106453627","3.9061867769880267","3.5657865894915677","4.032063208235071","4.020856847820814","3.576249261880071","3.9344689725887214","3.4608643631487244"
,"4.146749289483597","3.948892387412506","3.0426353943780695","3.6655331138700187","4.045915606802085","3.4414643440012593","3.665327155444173","3.353765212895596"
,"4.19124176330816","4.09121947565318","3.207899898510484","3.708356928133931","3.8661486001668637","3.364977869510961","3.7419466895821976","3.1391059600827025"
,"4.223161435269035","3.9320148642450663","3.3143355832803305","3.885734764308009","4.051480141004636","3.4174033519340625","3.876956529957815","3.3558195012701777"
,"4.088421129770273","3.877250862500839","3.11248629163039","3.7016920043484114","4.014344169873972","3.5172583158698996","3.9288601749777206","3.548479637827992"
,"3.9832584342839636","4.164519841754033","3.2734571769326894","3.85205549910688","3.6352319684946512","3.25971782129023","4.187787103684851","3.2531473768989585"
,"4.195463454025632","4.085227293259782","3.156715434854029","3.7600015456507974","4.096867827606897","3.4546701915995195","3.9165544016462377","3.595210182301923"
,"4.067070747339742","4.042550909217951","3.389426149057673","3.5990650512445708","3.7805794479596955","3.6544927718745","4.118782992896689","3.406525876570707"
,"4.073654061442446","3.978978835668857","3.0909539624638986","3.7768952976063965","3.734138270305544","3.367604799213156","3.8975352796163696","3.4335526733112136"
,"3.9243973901544824","4.0173321051020014","3.4359143846112508","3.8245068633028736","3.9879595631682525","3.4626312972688957","3.994155607724683","3.483167503040083"
,"4.252520879625335","3.8873236517551693","3.268882433239345","3.842986293517216","4.01802470342867","3.4344915441764563","3.7188878108876002","3.6010671844322935"
,"4.336964939035021","3.9017646265610906","3.7013806751101677","4.048729662910711","3.815314267575333","3.5804823637863348","4.0321682211279875","3.3935444153353953"
,"4.317287960295104","3.896387000907552","3.3345430207870725","3.784077889178736","3.9007169971411857","3.563457166894173","3.9256972558728256","3.5739899572966913"
,"4.396879904551012","3.6935581712535583","3.0932928035934424","3.875044646186362","3.843198400218382","3.5695177118772055","3.9173574556274726","3.387487109114342"
,"4.2824589638785975","4.204439746281906","3.088017254792426","3.8726950235827897","3.9471487384398767","3.4397587757957284","3.887275250799089","3.7102405295334058"
,"4.382584556114234","3.9074497340696346","3.2166535264498184","3.6942185160418837","3.7704726000432958","3.635525804742578","3.903157556211411","3.5037333045313392"
,"4.216533610830225","4.020400052121074","3.233630377243565","3.801109658181601","3.5756265221577426","3.624749003948627","3.9988357654079727","3.3510017660621454"
,"4.05212288982259","4.091760408688192","3.4991887946995335","4.313044317005098","3.480899391057616","3.650780874245388","4.0720697019740095","3.272668085461216"
,"4.2645243231259915","4.501310237564874","3.4331463870801486","4.1027873162600095","4.068529975211193","3.4557470748775083","3.8198273039831685","3.736305179081872"
,"4.08375008984826","4.131313023953871","3.386314059187038","3.5558635625319335","4.0174653823796955","3.744089750438232","4.07448082807754","3.593515862004535"
,"4.1327766757031","4.122727852941393","3.209706779028169","3.9178268733745854","3.9509866186347486","3.399649883419392","4.00222869088533","3.494552165941992"
,"4.211640991356701","3.839094717798173","3.3545534909996593","3.5701771368432476","4.0880968859863565","3.653018097436392","4.2121816543407276","3.2903087913045126"
,"4.319619713987802","3.9641555906827133","3.5297298591374084","4.222286040347361","3.8920544861635675","3.663789876243821","3.9631966908223677","3.723908331028223"
,"4.307433216089097","4.193243513986912","3.448061550816234","4.2445723169234215","4.17358611963577","3.4892767445696635","4.018447648288497","3.361969611236177"
,"3.958440929850747","3.9613371614349737","3.4756729532139583","3.5282860838713255","3.891390507118453","3.132800905389116","4.0146170611925545","3.5394935118662523"
,"4.452100178611305","3.81801514436832","3.502682220457019","3.715960380507219","3.8727629171707747","3.489559531336842","3.7976257029257","3.371847569660834"
,"4.297314569635728","3.9774880137616866","3.5629239875063043","3.824584632306481","4.100152126778142","3.625969290866323","4.0403084669972795","3.481236596849874"
,"4.200377713430573","3.9854244427415324","3.7048438159717914","3.7471847061280603","4.309807695744546","3.2642160674559593","4.07860931738618","3.471099196297195"
,"3.9336098267515243","4.301309167313173","3.2017971756916217","3.778662373965345","4.2276618039304426","3.4346832252889565","4.13867627541207","3.6220150271119635"
,"4.444028008963781","4.130388244857546","3.359294636558004","3.646403378595858","4.4079614301438","3.3831119644367478","3.8519727176913534","3.629761750241742"
,"4.351237393848506","4.075145458903614","3.662422538129018","3.9385686378142815","4.029633656388666","3.7010051458855555","4.209714683815576","3.403870011558654"
,"4.311630034449534","4.041195087362492","3.7965038488072076","3.5740177664458384","4.419251036587525","3.446396304684121","4.1544762521436125","3.654527191639269"
,"4.302971300728863","3.869293692689711","3.86274841333632","3.9944724812898693","4.576600656373269","3.825081808597886","4.146577836286731","3.6006555678182646"
,"4.764484250513657","3.819551243989604","3.5979623842212063","3.5267862090614517","4.062195027789749","3.5518167987229488","3.8124084493635477","3.5436494523542117"
,"4.490714902249643","4.008513246927626","3.494009110641746","3.7652615294831397","4.007368317644987","3.6959528273560482","4.297302799508531","3.6080141003354993"
,"4.404176194230841","4.0013380786912265","3.7684461307194224","3.676466908985482","4.123054977963939","3.5702555222558674","4.2790672868998865","3.652797729678084"
,"4.344458924822973","4.078904274975009","3.50347657375588","3.5641089025450055","4.144486366225805","3.8176847238735574","3.9012883016201187","3.5200321024808696"
,"4.276002421485094","4.263843298910108","3.5922541400463324","3.733848712679526","4.160586958580518","3.826039115268237","4.004592251568217","3.599385490912731"
,"4.544910837499136","4.207729931257459","3.3125060594990523","3.7723910439168424","4.289574120899786","3.8073286744905936","3.9499095365778794","3.4971950887885734"
,"4.463647267415279","3.650080612505986","3.6826618215449263","3.851203186730935","4.1281937687626264","3.5443903803351797","4.308026393331454","3.5088401597050978"
,"4.412577432346188","4.1349931002858105","3.484314924368734","4.0906601115912435","4.048931336236607","3.6211898780074283","3.9440946579770855","3.5758446670510127"
,"4.708874999930186","3.6785780698496935","3.6129280360145635","4.0421670820165945","4.200456184196608","3.6002450770163987","4.213867416129637","3.356636466709075"
,"4.271281190594399","3.9582899160194613","3.437309763258494","3.6413262450491817","4.005394010754974","3.365393999332077","3.8311880825813205","3.3797526980392525"
,"4.3976525168167795","4.014319214961889","3.23639155905078","3.9758500856214076","4.156107945639195","3.571762833878315","4.021126559306701","3.0651871285760306"
,"4.312312380995136","4.102135437341155","3.2297741772252695","3.998894862925649","4.149347269601218","3.47052227443583","4.356609854957375","3.3294410381910833"
,"4.530310339131695","4.075887178651134","3.074677226705498","3.8328344034976722","4.1255293814242","3.4566056979301982","4.344868265665856","3.348644943422261"
,"4.402182295785835","3.829677308614953","3.586793524394278","4.1165524699354465","4.147018732707862","3.3968835404288438","4.121940552343357","3.492817620588403"
,"4.402297854813311","4.0722612810933185","3.443005641039406","3.8807021819955185","4.170327127010215","3.435108570292062","4.266390241242883","3.678449178730953"
,"4.330937772389015","4.094759019247929","3.0964926310819267","4.009545030755376","4.2043914903689465","3.5001734129812467","4.227370097206699","3.5617557271866005"
