,"-0.23981138285880443","-1.49516083482421","-0.7839811254468324","-1.3582029034740297","-1.1144296639079136","-1.175438698315688","-1.0710557079013183","-1.8812195783437153","-1.1559833947484865","-1.6104154656138636","-1.538987816420239","-1.2647181547687198","-0.9974514178740815","-1.4821296106708006","-0.7707800184591892","-1.2002070251347328","-0.47293604360378305","-0.6954589915462056","-0.8918145386229033","-1.4531538013617749"
,"-0.05376243692716016","-1.2092312428873633","-0.07561029601291505","-1.2876853545906444","-0.3593144872404338","-1.2512624593971489","-0.991451549469981","-1.425717368621185","-0.5185680277245558","-1.332769590378361","-0.5332934893229127","-1.66500130466707","-0.35283802108764817","-1.2477632843131408","0.079415503613924","-1.0167219623157784","0.025616248213976716","-0.9815113658722373","-0.33171998258902535","-1.0390345610995582"
,"0.8643598942424456","-1.4275395033568377","-0.09850906737115764","-1.6508686707146976","0.24613258594333137","-1.200054749318345","-0.05550313757879766","-1.7866687907385912","-0.2682041605247654","-1.7486319609976835","-0.0777949836844634","-1.4497815259247069","0.3682573617976668","-1.6052466533483123","0.08241109782204085","-1.4045426115730653","0.5237351899404838","-1.3546973804969353","0.3008254805456325","-1.3980641054729823"
,"0.8205798275042804","-1.437699853865797","0.6081707737054969","-1.3807717217737547","0.5512725756325166","-1.5025401900378434","0.10494406462612749","-1.7922344369088627","0.0983015558665924","-1.873573755679856","0.08277062429289955","-1.3625541719733991","0.08014754561200647","-1.151283633139969","0.5812159941288955","-1.5210743394202435","0.7279588282417293","-1.2012315627657262","0.7520613057278156","-1.291633026518829"
,"0.8688889704275097","-1.2196414001002363","0.5611515302147543","-1.0870769119755948","1.2037601418378192","-1.007448726853408","-0.32117168471547225","-1.835508839140765","0.8277883753553571","-1.7435091621979288","0.370693542254407","-1.4906212836345665","0.8131131054842138","-1.316338355227477","0.7027231859308355","-1.6535952805179766","1.066869858026581","-1.2359792988916192","0.8540850831433208","-1.3591349850414969"
,"1.3294735843939687","-1.5770185857625563","0.749311722036711","-1.4465833165112165","1.4640328596884378","-1.3953012075383227","0.3631640113375743","-1.7400435097539075","0.952941996768107","-1.5430265463904516","0.4547646628048766","-1.5312006682228323","0.884693695418298","-1.1833419290223786","0.6413957448307579","-1.3055088459474264","1.4986249287402902","-1.3600051071502575","1.138072232268149","-1.5641329375223936"
,"0.9447344816098425","-1.6466329501991832","0.8288926010359353","-1.2541910476395395","1.2331822132352719","-1.0885996446217863","0.577805989702482","-1.3918299731321164","1.0312950119560493","-1.5198460089285328","0.4475139344616522","-1.5927884236393854","1.0657876933084827","-1.5553706144355814","1.0575704451596974","-1.2184032628981953","1.548607126108832","-1.1273397739429567","0.9841076626807956","-1.4416138993519139"
,"1.1662787085805","-1.1789479290218232","1.4404310751814786","-1.2669405577800852","1.5858277656812536","-1.1643348707515533","0.8512507443352053","-1.3300253172841605","1.0884827121648442","-1.671780274952778","0.9589986059263772","-1.566896157653266","1.2219425840646139","-1.335046420941401","1.2301148296821207","-1.2286138191798397","1.7656051204530323","-1.2231284744113782","1.3128978351936296","-2.0073709642909843"
,"1.7451198525186635","-1.261456429158668","1.2451266284593212","-1.023548886861825","1.9671977294945082","-1.276983293936422","0.8392471792317566","-1.8086627086252622","1.09129462047543","-1.4909492635603974","1.2449896405948904","-1.3074951018521974","1.2497729499932064","-1.1151436457522703","1.502488851889781","-0.7725833150543415","1.6774771541664997","-0.9923806246082127","1.313465108926769","-1.1658666465631273"
,"1.721536059679801","-1.1644909767235194","1.0061148694751363","-1.4438738315565411","1.6430842429218355","-1.3334146018845774","1.1149997486665109","-1.8287815140895411","1.5988247137439235","-1.2561231828713593","1.1786257541088594","-1.458230064661511","1.430148984028773","-1.047493258583069","1.847138345425895","-1.3011756727066774","1.7430793068430235","-0.9450137336644909","1.3072598010158396","-1.1090762590791388"
,"1.7950205181841048","-1.704884908199307","1.4203683755459042","-1.245939722105478","1.8045233945500878","-1.3990354129294482","0.6371412325086292","-1.9360762381191534","1.1618121836884499","-1.4974317058095454","1.258710184825013","-1.6081101426264452","1.591432082366798","-1.5106657725883084","1.240408845046899","-1.6188983472369387","1.870223438216559","-1.2528220896320061","1.3740426063597257","-1.3063287571131004"
,"2.03063397859521","-1.3158974948349615","1.2495986743442484","-1.7320736001457164","1.8723757299851171","-1.5149546230731157","0.9905933339430658","-1.6276801508630825","1.4976686379486677","-1.6177158078941862","1.4228538715488803","-1.4091692152332587","1.4194863506267539","-1.6374368722311672","1.57729423686312","-1.2822067589487331","2.0122788705020724","-0.9932257189137421","1.5198620822962072","-1.2696874961890603"
,"1.7436412794478695","-1.162471357926205","1.4622193879183545","-1.3588723974603627","2.1356624435553644","-1.5097607260376749","1.0772615781413983","-1.7961595123789014","1.4747765961535453","-1.1510555062827041","1.461134772511867","-1.7078206156236102","1.792039472237272","-0.8712232500664507","1.8789501691670194","-1.3446635443065997","2.264183319082868","-0.9974371560461417","1.603373199516053","-1.1691994734783424"
,"1.9269694186601223","-1.3773694913065488","1.1951106856887515","-1.2969967435028753","2.1519062395775523","-1.0416407131901322","1.0579025720739836","-1.54556197253486","1.5138533944030623","-1.3694156689745705","1.555413497797878","-1.1318604593528727","1.688032641512364","-1.3553904799588135","1.8527823008562172","-1.0619481921650418","2.159707815893575","-1.149545758436053","1.669379717649887","-1.4673913783973938"
,"1.6516561253161444","-1.0392717591419043","1.5341621703801365","-1.216270276287057","2.474036233391104","-1.5145064098732572","0.8507246598462809","-1.8821505530443474","1.3662849656111131","-1.672836666627093","1.7660000742674982","-1.2085191466325396","1.8732135011690991","-1.3520401815400966","2.108077198611819","-1.2961206596768031","2.4490702178987345","-1.0088291203459292","1.6212638858847652","-1.6419973774791352"
,"2.068159196921371","-1.1029274498258135","1.806581367582681","-1.3011255934632873","1.8042283966704478","-1.747090795051906","1.0493465871628271","-1.6541170012523843","1.8914103036057122","-1.348520305636959","1.5977195225319452","-1.3129161205649942","1.550471604401877","-1.1453808523625943","1.9253830891687054","-1.5905607804612292","2.4103332866536817","-1.2307554865725419","2.1234137411201055","-1.3867344159785289"
,"2.2535709518442535","-1.2426119644969902","1.5733487125504113","-1.5452126228374052","2.4632953241328663","-1.4994243376048193","1.4045383377414042","-1.953702410541717","1.7002039503804862","-1.5503044765151628","1.6011579831297487","-1.5048413234882556","1.9480230890253973","-0.8142603131409191","1.7588420348862797","-1.1063165465950595","2.6180890403013053","-1.0365633496480737","2.127179148648961","-1.3547863092609629"
,"2.2281215025772023","-1.3984794669051788","1.9013422404156468","-1.3603652604226675","2.4192356800406496","-1.0460651623590396","1.5621529172216468","-1.8047109805209314","1.749821494144803","-1.3926109563740514","1.8068646402382613","-1.4609892647950458","1.8723479873026119","-1.4149983982548335","1.9444179759908826","-1.8687567101539555","2.4089231689031743","-1.148235808020711","1.781965417019698","-1.6799417448909815"
,"1.9572920997074799","-1.3502911037207577","1.9814936323404795","-1.3034508520934518","2.444979754265538","-1.0921434038786808","1.3793529879266855","-1.8738225649863247","1.7802377044817406","-1.5430068450721393","1.6403269215293734","-1.530976901410993","2.1590246175468275","-1.3774777629604078","1.9707056698728709","-1.6798527127018845","2.1027054796285327","-1.0821851729075613","2.2685871472583803","-1.5195649278673886"
,"2.147723288801879","-1.2635139322134585","2.1302656863733422","-1.1739721504767706","2.6859603714562845","-1.5771485833478804","1.458563717787761","-1.5316790181063757","2.0197274247963573","-1.6767622065157073","1.6384096589354726","-1.4337608376187874","1.9980333265278345","-0.9146476649173223","2.056999563345911","-1.362864363545656","2.2472233798772834","-0.8236972034903279","2.1383852582512413","-1.4052181200710248"
,"2.3605913349232286","-1.4553145450974798","1.8710197062488727","-0.9288471333613919","2.575799617120572","-1.5800581455830878","1.7543374362379895","-1.902917191138971","1.9169993011211963","-1.835271248873738","1.8616452862939064","-1.7180469459215586","2.054209455508178","-1.2782064491134022","1.9885274382129616","-1.3181299569077785","2.5965046199932154","-1.193071605294476","2.0651028345648212","-1.799591088659109"
,"2.0983766539870112","-1.3473541608845103","2.1908325012779715","-1.4954780019127054","2.7652685252669165","-1.130560007990474","1.4392417422398778","-1.7369946821163493","2.010568089723483","-1.2203745074877719","1.7996196557834907","-1.887580888891319","1.8595207350270664","-1.2809254704535853","2.018362236732789","-1.5976986224173622","2.539783331327371","-1.2065468606399197","2.003778772698349","-1.5246501679782962"
,"2.536172361435368","-1.3518191565093005","2.0908181154406136","-1.2334385858488854","2.414093619677878","-1.0787398808461035","1.4330487076053284","-2.0758140950837416","2.5752562066658493","-1.5715978056761069","1.95446492187485","-1.530522597403263","2.4979732894016076","-1.3199684640562555","2.1191363987875067","-1.1771177190185393","2.7501389516114116","-1.231416659240209","2.579166884540449","-1.2673247196110908"
,"2.3691426902638724","-1.3461732974625342","2.2799251305546533","-1.5126026283189085","2.7462513349224413","-1.0751479315797712","1.513533676584144","-1.7069846919167913","2.307721696941925","-1.457440924314044","1.7205961505543796","-1.2057326569020856","2.141930374790521","-1.3171349457697956","2.329610885968168","-1.193348904419386","2.509368621190092","-1.156515312192247","2.084310115590059","-1.1843439888624616"
,"2.7252442251146176","-1.5405709259427158","2.417912878218069","-1.592692719920222","2.537342805311328","-1.7305307414096323","1.7961653808039881","-1.8995475676063767","2.6118994464488967","-1.6708434340340788","1.9579413850452847","-1.0768590690892588","2.274285026399231","-1.0675201384073376","2.3285733143522687","-1.2497995172633998","2.5504884664543575","-0.8157068213389459","2.412801206969474","-1.4429974961534646"
,"2.5584416897020508","-1.4764240794644892","2.2892743859033295","-1.3091321593810659","2.3191667470214687","-1.1472817826864787","1.670818593548728","-1.8639444632634394","2.3467614247616826","-1.5446645135202546","1.949619787500926","-1.362469650577069","2.2333752668537876","-1.3714211750301855","1.9411236635284912","-1.576242029375027","2.590727563432491","-1.1568986884529289","2.2908486312540455","-2.0681297018640414"
,"2.6510660239509765","-1.1590594497268125","2.2929059979746076","-1.259690985562147","2.8272403746955934","-0.9009160370170209","1.5613957590752983","-1.7292244021454863","2.369830885149946","-1.332260470607315","1.9384456689416556","-1.4863204827576249","2.4381316379024067","-1.1260231453367926","2.45511023056587","-1.1758374856020517","2.5270323482089094","-0.8158350016885598","2.5495282326086857","-1.7366422511402717"
,"2.593979059001307","-1.177548572282205","2.6427069598502375","-1.020647976279417","2.699496514219692","-1.2707234350489613","1.6432030213870548","-1.9601640826902584","2.6656188585314453","-1.354288631561653","2.040820356019403","-1.1926513905193206","2.291219496639648","-1.309849025412184","2.2096935821307","-1.472706629054035","2.6033143504162033","-1.1977145585256508","2.2102941158252065","-1.1073147022870475"
,"2.9228179250452495","-1.1273623031537308","2.5822959449134784","-1.3407336206546994","2.7449542744652455","-1.5275032328830704","1.6460793954063904","-1.8037837576329203","2.2861636263364864","-1.4981087413592278","2.343901551489705","-1.296377024699014","2.224146871490742","-1.5387300479151238","2.434013892740348","-1.419079953297468","3.179362016616446","-1.3583342336228499","2.611595240480905","-1.1378488021124045"
,"2.6336979209590483","-1.121946950607822","2.3170199368618873","-1.3666979116231779","3.0486657646983923","-1.1934341707825709","1.7087227708033756","-1.8466872875792222","2.612434955211487","-1.6408374510596093","2.4436790861484536","-1.1927837473815976","2.2483535909683816","-1.1979039869345003","2.263671625490617","-0.8272297278001026","3.0949606840582846","-0.9358895660686088","2.6531159234473116","-1.4908234395296898"
,"2.528724708969811","-1.4181260295053908","2.6164549407622015","-1.244997485142501","2.543438374341053","-1.6824456735762707","1.6645829947143282","-1.9110603796144494","2.3822411171530606","-1.603616858140144","2.43525255940714","-1.3733148717387735","2.3752591895285446","-1.2279079453503683","2.381128316527498","-1.3820957828376925","2.8652425889600166","-0.594539163465613","2.236483102954276","-1.5373678427461006"
,"2.636353939480377","-1.4032901943764","2.460067431843815","-1.84091451475001","2.847668193155146","-1.5480699946801275","1.4356671040429756","-1.4144350049852281","2.6627488893943934","-1.4028384312257087","2.278723427774464","-1.7302648047642921","2.6505067963694255","-1.4723757744335737","2.4930230134719853","-1.3164054352491175","3.0302131832511647","-1.0707982625989962","2.227266771870322","-1.2737867811582824"
,"2.5693991763561175","-1.2153554445131898","2.3036928585612317","-1.2190176492343983","2.7945249407674138","-1.4642158039127369","1.8586790054045326","-1.530699557100944","2.5816582550364418","-1.5405900968519515","2.5756735654114564","-1.2216890964945377","2.7337272206561503","-1.6280709701161982","2.499860629140415","-1.1480313730742293","3.169224414099274","-1.3020449710086686","2.5949883046584614","-1.8805978406642239"
,"2.6245427105095667","-1.2513461987192294","2.749921912006054","-1.1784619667798903","2.907232341248597","-1.094798456311334","1.9701416179061717","-1.7476157038775755","2.455625375495468","-1.8397933697514732","2.2196592838555764","-1.6115013909334959","2.688456278124428","-1.1404672376138127","2.9482465218678113","-1.6140777722361213","2.8706868757764252","-1.3970130010642705","2.596110043195006","-1.3876513157476993"
,"2.7619300491009255","-1.40561450584974","2.588302884917188","-1.371502027257239","2.8297834757829663","-1.4208586336470472","2.0687650969814553","-1.7748579250884176","2.5475007660634406","-1.599153265856075","2.225976843842475","-1.5995844988679662","2.622578146478832","-1.072306992942952","2.371655670293395","-1.5767190168808614","3.1709948956350105","-0.9735980525246223","2.5079698909282926","-1.3132217343023318"
,"2.9083991690308397","-1.2842098860047102","2.5386176772971356","-1.3319011115091206","2.993364730323428","-1.1551325029754347","1.8944378927165777","-2.079160396745445","2.4575972145565688","-1.5306719555525965","2.25795996808531","-1.8144080187673968","2.459626260389128","-1.3779197251459145","2.7327690867164973","-1.2203814701016666","3.0605630965366877","-1.0706038019147959","2.6364272206024086","-1.22812199274003"
,"2.883205731848787","-1.515009459683361","2.488353213799556","-1.5726996988215558","3.191599895734919","-1.4665894858055937","1.9338627597753701","-1.657302523686949","2.8549941777713888","-1.5122525274334242","2.3079194748440193","-1.5388863683902552","2.6857426705947263","-1.6243666601482416","2.818676285652737","-1.7950751718509708","3.057172655371972","-1.2456252629572777","2.611637732711952","-1.3292924414380343"
,"2.650581243685298","-1.3769532763631718","2.666994950324456","-1.0746647074251117","3.122028762496832","-1.4373260767460787","1.671720350915352","-1.9453815149695777","2.513479514148708","-1.0883190460130425","2.0588295335778772","-1.446417619713105","2.7417134208991736","-1.3586757206351643","2.6635625868446025","-1.1808004030179244","2.9408959934149883","-0.7877733949341287","2.6604244402664743","-1.7856948100572805"
,"2.8526921366024336","-1.366305478593198","2.875440428858458","-1.3658049479925811","3.04493372956675","-1.4089611892288918","1.7955854993117897","-1.8071043296263998","2.872220423964822","-1.389953220577995","2.444254225645384","-1.4348771302551384","2.949295545081666","-1.2694176067149119","2.588688346972494","-1.042507355259916","3.1561481294891425","-1.1297571605455021","2.476176731555669","-1.31491090604795"
,"2.9271504698511976","-0.9526231650723423","2.6475492509686736","-1.0754118059258977","3.4894220084042975","-1.266511581932935","1.6271650647829017","-1.8802234646419114","2.6252367995985386","-1.8671827171592401","2.3637537778586655","-1.3868447899718932","2.7065753173791545","-0.935977108411697","2.6619812973999544","-1.2785957377660864","3.1738136571966935","-0.5966968755184914","2.5554223431190475","-1.3558737323116274"
,"2.9394712837892696","-1.1874347719763172","2.783753611391334","-1.3316652040313073","2.89841772121474","-1.290818885194938","1.9988637807673066","-1.7948803284533121","2.903609312935532","-1.5947266001561533","2.4704489932580804","-1.4684167667598167","2.6690707594806486","-1.6436918413678376","2.332545953271489","-1.2740253661723104","3.2079106608118395","-1.4209231411430607","2.3708604388255723","-1.5232579160879987"
,"2.9770231314748665","-1.3437874135018415","2.6902960769963227","-1.258603504917375","3.144677531085818","-1.3867362612200802","1.9993089158486972","-1.8164457583751583","2.6602701218626903","-1.6003284258103434","2.500089483421214","-1.3383527703815374","2.4288293580181635","-1.2621439569353843","2.8758767139713908","-1.5768906921657642","3.544747535454593","-1.1986786656964452","2.778435507645176","-1.3981931598127375"
,"2.900245600586599","-1.677315223578287","2.645837702625583","-1.0753117355162967","3.2272091988369263","-1.5712622480388363","2.042492355850075","-1.695021403615961","2.8838706342361924","-1.131647030942157","2.569723362029598","-1.599021215700845","2.74622472243906","-1.5657817599043753","2.924292584599599","-1.2056850763286142","3.275181405281404","-1.0785143678749223","2.666436441110572","-1.422016753597331"
,"2.820453130507725","-1.377757318608477","2.5716507565048126","-1.3034837551376466","3.1736628336547725","-1.4695786148317826","1.8464410471202783","-1.9665057073389156","2.607998292321136","-1.221775283945243","2.4524787992034707","-1.2913504182472262","2.7988277398706156","-1.5926356327561488","2.9512833160356466","-0.990539050655315","3.2232646150592936","-0.917604456705827","2.7827631902642036","-1.334625674144714"
,"3.0890318311509355","-1.063565680247822","2.7467691957414258","-1.4073600861026065","3.010081083969204","-1.24865531353844","2.0893088901012327","-1.622861951544432","3.212255168220832","-1.541606984329752","2.4952509443427444","-1.1646383470157622","2.813635891324925","-1.4927885833243049","2.871707210735988","-1.314761919410793","3.1892226287578054","-1.2876540961679466","2.9349883490398945","-1.3894350943036253"
,"3.2518717150813607","-1.3546075816098424","2.772501776079874","-1.4039347450927733","3.2554176026604416","-1.2210594958971412","2.192208114264207","-1.6219639176409","2.9049084840296158","-1.761800509519097","2.8087850511947274","-1.3728925857388656","2.882640947201814","-1.4256197358123388","2.808708038316338","-1.4712627863474639","3.2409706347242655","-0.9572472679285532","2.814927913356269","-1.1570618268526855"
,"3.407725113069858","-0.965458200007642","2.82662212553011","-1.0751709582036748","3.1760484756880207","-1.4784149228823809","2.151954831796915","-1.6217279070577404","3.286532938588099","-1.4615825599235208","2.4444513663536473","-1.3581412137695108","2.948078556355024","-1.5826826470812","2.797131594756064","-1.3204468039806194","3.4485252131313024","-1.1522434494211284","2.751430761504417","-1.2058307195001905"
,"3.508506061210146","-1.09282740646051","2.7273602358402123","-1.2084692750945465","3.303397473478388","-1.508901362773968","2.1633601380594762","-1.7795888250765597","3.1616448814908087","-1.1940359958211249","2.8938413002386643","-1.6593636142323018","3.140183545654803","-1.3556514137840563","2.9150138902964637","-1.2666256011522241","3.3197607139204233","-0.9010960112715429","2.809872335341554","-1.354351100424286"
,"3.2608619219336985","-0.9964197558871508","2.743912105272702","-0.7519977443919896","3.399312482224782","-1.2888779732452662","2.2544941164202266","-1.4827429168474933","3.0574256155143282","-1.4772583280987586","2.64138859468555","-1.4262346749238564","2.837227208762323","-1.3075164705433904","3.0164842587312948","-1.5105819078400042","3.5467085904040547","-1.422788632363682","2.8690362086838213","-1.5537387100324311"
,"2.8413654753123514","-1.1838927201454699","2.888680149128666","-1.099312549126218","3.306144965709646","-1.4811013127592316","1.9781802996625424","-1.8518509467066309","3.1330589227065078","-1.517760661382589","2.799918507650366","-1.2938012860794912","2.9588550035376566","-1.1519223429691903","3.061346394999717","-1.2538600490449665","3.623029738694145","-0.9200725331129157","2.9049092374596452","-1.483841459588766"
,"2.955771064865962","-1.7625398219744959","2.6537815445805997","-1.3836823119036283","3.560527202245923","-1.1993629219444735","2.1145387473159243","-1.8898589909556565","3.1403288488285477","-1.6424765816247606","2.876667271210205","-1.3594683631174764","2.8052794969263113","-1.3491371061147412","2.874647457345019","-1.49139563567755","3.629627627759687","-1.206046717314926","2.7733812906823956","-1.4628601322418553"
,"3.578494266821948","-1.4241189905555447","2.7172306697368467","-1.3182641589348756","3.2612953805923337","-1.1411486953160235","2.2446895589393807","-1.863014190571483","3.262489892835708","-1.6786909485782098","2.622613616192471","-1.8836134111247806","2.929503542507951","-1.4429605855723828","2.9078811964182347","-1.08395967366287","3.719182855444051","-1.3277216722977112","3.0926265574186176","-1.3815032279058552"
,"3.518961379487751","-1.1757051417132147","2.8812934826300185","-1.0753423146359031","3.4901795801330646","-1.3088644739476611","2.2641238141443636","-2.044544803727755","3.0116969701040723","-1.5530460555214332","2.9572280888290536","-1.5337064499697144","3.0458431294380715","-1.369217917006193","2.8520271930815695","-1.4753366615729016","3.660233889790345","-0.7766183926893581","2.8354870400756127","-1.7895478059123153"
,"3.2333262800783444","-1.554304253345286","3.0984130168174726","-1.813594240349813","3.4601767912174344","-1.1458873101708933","2.2835720022162924","-1.7599341919397717","3.091873434895746","-1.6197141230410963","2.926313568842092","-1.2794676429754444","3.073912313452317","-1.0991724503456717","2.9487929296054145","-0.9228675070089069","3.418453526966404","-1.3533191700519183","2.920866353783236","-1.2029841311602516"
,"3.247024380495317","-1.4664321526861166","2.938842565863355","-1.1296088018423067","3.516158416140691","-1.4169641550947352","2.214448336265227","-2.1572413817473866","3.248684140281369","-2.0409332945046437","2.80912293730894","-1.1392067516813627","2.793301991234212","-1.4798830446759128","2.772957522259794","-1.495063221998223","3.522468851644142","-1.126327470841986","2.761023466039576","-1.622927942081244"
,"3.5082684887799656","-0.8379427598289022","2.954502021122693","-1.4939165279072577","3.4505281629695572","-1.2022666423992054","2.1915949501755176","-1.3329271406962486","3.1822413379424126","-1.3792327847251276","2.7089628597160753","-1.5325622716154135","3.109519719636584","-1.6353637811925754","3.1948072776088767","-1.2350329821081496","3.543580596149081","-0.8306991536168559","2.998110521666368","-1.6647165729565807"
,"3.4748857177115924","-1.3681189846331474","3.060718275909481","-0.9848244463722489","3.606569797970411","-1.543858515979571","2.083130877571301","-1.8112235270511692","3.2930032065125734","-1.4349970718048999","2.8094808818239785","-1.7395541984526184","2.8885564511324855","-1.5011046783402124","3.108529444337436","-1.4194450424167298","3.5933368514559634","-0.906868149667553","3.035563768576167","-1.4782031402933982"
,"3.431046947398166","-0.7593862525139912","2.8757145969595617","-1.1824470907568976","3.2356343609696383","-1.7264969184286287","2.26706204034902","-1.8288436064350821","3.144491471852941","-1.6017813723969296","2.9291341275898946","-1.587376781186628","2.8668351114806963","-1.3724937582037984","3.431458950616936","-1.1358010171380597","3.4368283837190003","-1.3856785195263839","3.113775202914739","-1.635156603211324"
,"3.3427867942409804","-0.9930155208486188","2.9011520437583096","-1.059743212244963","3.452231984485839","-1.2443567446398485","2.3123102553805657","-2.0122196877755334","3.149009723798739","-1.466971254978197","3.0269641633845086","-1.2451082376685751","3.1771841971514605","-1.2475986416206066","3.1446702437119254","-1.1977218924718462","3.6402002077696167","-0.9655009267842569","3.210569506116456","-1.383691503611656"
,"3.346504690687282","-1.3879038627457716","2.996328396918442","-1.347252444589003","3.7174363008265487","-1.7529861130752185","2.264713460443247","-1.7390402053098564","3.287630078482372","-1.4663050583522783","3.0222391751100663","-1.3773441715938737","2.972915259368781","-1.308440832716972","3.075356496301764","-1.1203474653884657","3.242174341228333","-0.8193357387535681","3.0810120796400153","-1.3840445120244824"
,"3.3385080502622677","-1.103148470144039","3.00685065681022","-1.317786793421636","3.2333897360718984","-1.2134046655550352","2.377659113457266","-1.8348737725452147","3.3245400006719255","-1.708339143266954","2.9052708657743445","-1.2926493617949815","3.107270072541897","-1.2395472332207644","3.2074615324183373","-1.2168146240893936","3.535487966011634","-0.9402103066449755","3.0029595799168876","-1.284714468623593"
,"3.1725371891786853","-1.1094112556083509","3.0209971800968343","-1.263002790186945","3.4388811531165313","-1.045264044824908","2.4615679046178065","-1.9983757310089219","3.438809246658577","-1.4042616558228855","2.876565688051498","-1.6304206728667774","3.347513408968004","-1.346401309777222","3.163028470700265","-1.3851085092544626","3.6967417493587833","-1.1075456255642058","3.3471105925092024","-1.5225002969421455"
,"3.516063715585291","-1.1398129097809608","3.067227676638937","-1.6895895582013836","3.5166531230229405","-1.4266379935670503","2.092546367694837","-2.0499945598789586","3.3344923089381795","-1.2031375282583654","2.9162809379736596","-1.416236782700208","3.0551388577515572","-1.437419520106215","3.2097563365135366","-1.3230102801540005","3.2400119405421504","-1.0090223254672228","3.2392210388046183","-1.6035353418185059"
