,"3.6717040660129023","-1.4994775361562098","4.375698096705486","-1.6295472699128453","4.284313696811907","-1.9073466445844964","3.5275844771988547","-1.403213102034612","3.9211993391427704","-2.0830460039104683","3.3111962235595915","-2.127124664631311","4.403140694231638","-1.9022670378312976","3.1003101610436463","-2.061839867203665","3.5061519308472384","-2.2528479604524385","3.981223253610617","-1.939193356498011","3.800312386550801","-2.2824467952007277","3.732074377864467","-1.9354961104682697","3.1267391646660037","-1.3197971395575185","2.737956913648745","-1.814475171291076","1.9685096271224622","-1.9151528228018926","3.8162130131208105","-1.7754060961001477","4.3028109190705885","-1.9253997716374671","2.967181482878366","-2.005213936924003","4.038983800356772","-1.7790677370111498","3.16832900266031","-2.058091624074489"
,"4.121782428459204","-1.729014830158993","3.7231057860312338","-1.4185212634583124","4.097998325955365","-2.0290015626618385","3.2962314999228823","-1.952755244281586","3.874987350911177","-1.9769943443370233","3.536911435525956","-2.0390537159377833","4.1056727677549905","-1.866045395703033","2.7641151519739386","-1.7234440788700063","3.367943287068988","-1.79561247482704","3.246329399737512","-2.0227479891930247","3.588695626207021","-1.9254839375463504","3.7190727627174196","-1.70166539865111","3.53121890384224","-1.2945367117199884","3.4041917603528016","-2.0114775055638523","2.4895112579229104","-2.3761911727865743","4.199216580101184","-1.5656748469555062","3.863348721423412","-1.5054741461920784","2.89290447811883","-2.031553416108528","4.753792655666867","-1.4927004436390314","3.294120233935977","-1.9473772730627705"
,"3.7447557456641016","-1.6530043485265293","3.663785451699952","-1.992627479670616","4.012639810761654","-2.0958658126650804","3.6695349392267724","-1.4139733288288787","4.143906634969681","-1.7265298680226133","3.5057385385819844","-2.0051080413981817","4.314100476874696","-1.7544116222582877","3.2785590101503965","-2.020926671199205","2.973353488554829","-1.537330368425686","3.914013855273197","-2.1731836230035833","3.4665574989845362","-1.8867508924700993","3.7226156472798047","-1.6073580351255095","3.542087594734202","-1.3095789568960325","3.0745490111128015","-2.106410329564557","2.450488134664493","-1.8515521126546146","3.9748092228329743","-1.7997626191054263","3.355931977794469","-1.9134541883450424","3.053582471085042","-2.261992452396706","4.36656087423543","-1.6052259692633541","3.430381629778321","-1.9617825710305044"
,"3.86612054986433","-1.8950721368764036","3.8432507151589825","-1.8603865119534222","3.716543276905634","-1.8717006995911813","3.067887971555141","-1.575394089171325","4.027974985434739","-1.857228123117944","3.462939012321053","-2.1846063436080385","4.36006498082217","-1.9886790350717871","3.2923756243809064","-2.2610689283561154","3.6888626521805343","-2.17464292605082","3.9153687574586327","-1.9259806414049276","3.6587241951652416","-1.8926058654652593","3.8079640536145654","-1.749146215168811","3.2297620901269894","-1.2528166636913063","2.8792685858550517","-2.023053979639072","2.609001888400298","-2.0586148087931977","4.160788504717465","-1.5950345144704408","4.086483172271115","-1.551985830316956","3.1452881332711033","-2.0524955638272218","4.565932014859244","-1.5938199736205636","3.401115863331023","-1.729812783013575"
,"3.8361414827862457","-1.9672919614489381","3.984224040789203","-1.6836700036876613","4.054715460747293","-1.9809190761595632","3.3870063312034193","-1.5390547783900277","3.906114208649344","-1.649256697303499","3.458008905373234","-1.9002333384244896","3.9549359126487613","-1.7426157538550613","2.8406952681418334","-1.748729171260754","3.3866487701323904","-1.9323385729341118","3.671378648638096","-2.0093152609369103","3.464862372843738","-2.0880781736607545","3.6328572695022965","-2.3262715963332012","3.666716078611919","-1.633946248339368","3.133225717700439","-1.9379963515859104","2.580429843473726","-1.7395829918062378","4.210057819903988","-1.7292338759146137","4.240286087842702","-1.9184579968531528","2.849549885828308","-1.9670192393621018","4.330947114714206","-1.4218954776721657","3.422849555475226","-2.124388876772246"
,"3.9135459763779545","-1.9501097160628287","3.720598699450613","-1.90638920683869","3.8326066343458844","-1.681606161785273","3.607030220878826","-1.531624870886963","3.8329921329666363","-1.8352438085952736","3.313134832259253","-2.130066479881281","4.597891134135449","-1.7716560235168648","3.25769062953755","-1.9324055342021569","2.9846179942895605","-2.1783912307864317","4.211768617750041","-1.721914397928914","3.477291971127853","-1.9814968341379278","4.108868613412662","-1.5083999416861311","3.849726327062781","-1.2814520367492503","3.139711604855209","-2.060550311991396","2.5135085461023494","-2.21151292586728","3.8872165898251816","-1.2756675196740652","3.7554790460416254","-1.6806380543867157","2.531377341995896","-2.276537050911608","4.8880486163969925","-1.6336750965888924","3.268277120529636","-1.8914066837472816"
,"3.3008844272232523","-2.145985176653067","3.545039524924964","-2.0927197560071527","4.1935009980928495","-1.9818683788038585","4.065602586112348","-1.9906744901323512","4.045637221693005","-2.312327652887325","3.0943216188712412","-2.1416430547997596","4.365907465498492","-1.4652798901974158","3.048158183556448","-1.9625502905586503","3.6013433689293186","-1.806008996376921","3.640799178451519","-2.007902398192708","3.917641386082164","-2.083015217328746","3.976820132833466","-1.7917853036512534","3.756770755140941","-1.5058709023627657","3.4243696429156","-2.0499429819065074","2.7240869409662967","-1.596674506679763","3.7538926295085018","-1.425342615708787","3.91814916174418","-1.3054407014636946","3.064832417141228","-2.547020166962742","4.829817935464897","-2.0151017861319866","3.355541559956577","-2.141848347865107"
,"4.3846487460769215","-1.8272233872764414","3.9623824493760407","-1.8888636836133768","4.081069274739506","-1.8776634819788154","3.550104801466598","-1.823972007027443","4.011725932806287","-1.7642586861872764","3.228217247308632","-2.411123506817839","4.041136878539314","-1.663786893366884","3.039075528254922","-2.019798510755165","3.3134849731257257","-2.076542265164995","3.8786218442133404","-1.640548232143839","3.5684236023162015","-2.132068438631859","3.3676330476090963","-2.017001040119482","3.1867098119737154","-1.6567183719799183","2.9755290955654807","-1.5574535087856272","2.6454724536104126","-1.5509998856322886","4.269659978552303","-1.438722280497184","3.650909515286186","-2.1732633511633574","2.488619133315464","-1.8939593121455904","4.425729973774699","-1.5457657748493416","3.276726899722888","-1.8759058941405036"
,"3.7414351942283806","-1.9154192367890828","3.6119542823905486","-2.0893962896433353","4.183243111743546","-1.87378998347334","3.484330821359181","-1.7573753762216446","4.036381812333652","-1.7000092634501078","3.5225717180240044","-2.284882805647542","4.272079628477941","-1.6802032110329905","2.8922590373268684","-1.7641327914410168","3.1351368370558323","-1.741142402627805","3.9623777047637434","-1.9969124500403157","3.3965376626240675","-2.115491939334679","3.9747566028861248","-1.6912845612372922","3.764476702305668","-1.3526677950593218","3.2743887054329774","-1.9018355921042764","2.117137225156046","-1.9625505460283248","4.440440742165071","-1.3641016052921684","3.7522450904740667","-1.510869453767383","2.8556660852980915","-1.8151728781602405","5.261983918254704","-1.6622058494573415","3.065830889025248","-2.177127699289272"
,"3.804299322362476","-1.8160196253846121","3.8832275815010795","-1.6253747256465279","3.464830527844005","-2.261225061668016","3.4490433583807727","-1.7247088003880346","4.1651678551631655","-1.7599969434221825","3.3089394760582445","-2.104423103807963","4.636446408735524","-1.7021864703341103","3.1196724346457914","-2.2498680256286034","3.3770381624489603","-2.1829900451837307","4.12212877278932","-1.929184331390195","3.6750668357853282","-2.0993119581315156","3.4732089251999785","-1.7194190934992555","3.448465112717759","-1.5083512031636006","3.132276571369132","-1.8325598103529162","2.7077066675660575","-1.8968304546660266","3.9193265994174795","-1.9548558768497541","3.715137259621236","-1.5709708610405646","3.0674344015757646","-1.9048903143812301","4.411288244265126","-1.951193874125374","3.3572814373622877","-2.1896591054856467"
,"3.7039732452480107","-1.5160373900911717","3.5362541148312223","-1.9091126117067643","3.70444933650615","-2.058038010761745","2.927667143268618","-1.972898107266751","3.9767363565647442","-1.778800634909883","3.7124944365495707","-1.8122645113369402","4.451701181712619","-1.9442518762160619","3.0481737221884435","-1.8129591596723287","3.299804502823268","-1.8868654851110593","3.657817084663327","-2.1399836986502505","3.6270516576922462","-2.015005879031199","3.70392921857865","-1.8776972899215785","3.5646039051953426","-1.3129273704640625","3.2035309777916936","-1.5811400310625683","2.7967058382801806","-1.9494277439177323","4.295386779685196","-1.7396067050251915","3.9635574495097785","-1.5852596139915478","2.8041963393999563","-1.6994539375217008","4.140034714512779","-1.8407361388297947","3.1928615490967074","-1.819990152427062"
,"3.89369260014239","-1.8041859092059709","3.8447626186144435","-1.8208900835905097","3.925459865931194","-1.4607814818927176","3.2511571265258437","-1.5124495812362746","3.5864310515550124","-1.6155324690694712","2.977197329449824","-2.024181065246436","4.389509093323158","-2.156781196767422","2.720292662646036","-2.2776920527859854","3.542841071007174","-1.9953811470984038","4.091710297409902","-2.217744171972156","3.3458047550342913","-1.8986938914269136","3.9902426375100637","-1.8306353401902833","3.6904177704861407","-1.6247618546460167","3.3853162624813278","-1.5862356079234035","2.367415060728145","-1.8371632334436354","4.1050739476849305","-1.4835115248965087","4.341744580039515","-1.880159168785363","3.023214044049501","-1.8950580566789552","4.246581172619538","-1.5494256458767388","3.357210011661037","-2.251909832681212"
,"4.237341495755398","-1.2739958613699536","4.125333690759408","-2.0466582417217043","4.08101993035877","-1.9859965270680773","3.4382411517042484","-1.7239571664709206","4.173706006778346","-1.8250771938805859","3.222575361198804","-2.422614781151735","4.121283914340152","-1.6072733925031573","2.703315297119591","-2.3010088841636103","3.345510645799505","-1.5909557447031577","3.988919635308915","-1.9935437613808056","3.3574683039411553","-2.338194458627215","3.713340525402009","-2.210802230590712","3.2355063414052925","-1.414725761771043","2.604669796775202","-2.23670800551185","2.751927857614806","-1.457128294435419","4.187673438546141","-1.699764824774075","3.4053000666216606","-1.4757139910747321","2.7974378693976023","-2.1345615282370347","4.88624000098931","-1.5050552868588636","3.436535858090165","-2.1677880712781463"
,"3.935345867044644","-1.3690251553503596","3.6628363584974784","-2.120179360230909","4.072180629185257","-1.7230331717329743","3.660560685604582","-1.4768262954103957","4.310338016586391","-1.8075159613638456","3.4993620900067555","-2.148200037800627","4.618446737797128","-1.629111012062678","3.434925733348361","-1.9870399405163128","3.6417340007724537","-1.6139980634812914","3.6772533370898874","-2.3882631334730786","3.5755825832416748","-1.5837391597243122","3.7111499670870076","-1.9796166845898424","3.3898677256405487","-1.5215318347189786","3.1342644969509785","-2.084518451800784","2.5201159059847287","-1.779404370687708","3.749036615065717","-1.492858346096688","3.762013067728367","-1.5027427130539208","2.552687688537129","-1.8740031236344716","4.444733013696696","-1.5612530104204578","3.3078309748675796","-1.8340869792084407"
,"3.6855184141160207","-2.155606763419111","4.147591284461469","-1.7587255218388227","4.118363700947824","-1.92181314072598","3.747644761861228","-1.8718743817438197","4.122172013196201","-1.9387521284249476","3.5870995737582767","-2.2015293822470903","4.045826690076971","-1.6122874724500587","3.0407142039499155","-1.928659166725026","3.032724772834598","-1.6060184420923798","3.6411145776313614","-1.9098395179559302","3.3505636069597418","-1.9598367551528202","3.9359227921629065","-2.125442138896517","3.557855040552475","-1.4326786304960721","2.8702347062798115","-2.0673863821907124","2.3111718352421065","-1.7535398198424383","4.089661371377981","-1.664472165332556","3.658117315046145","-2.066004756259124","2.7980607718613486","-2.0999435010644194","4.554034141062214","-2.110120267066816","3.175440814192626","-1.7055534435159823"
,"3.858692776625983","-2.0553861153256623","4.054573190044115","-1.3402838168749223","3.9310300432765763","-2.012518354053514","3.8285676898202077","-2.031703090298425","3.816245465080874","-1.9866595806046594","2.987460758500972","-2.2884179405206235","4.168970916857294","-1.895815997569554","2.9338803721610414","-2.0944536096235336","3.6803004119869054","-1.8115977245229384","3.8250896726045114","-2.110042172881177","3.5527007000595456","-1.7984819194842285","3.8013956218795393","-2.305267913797282","3.7416581172399295","-1.4549249923441692","3.4218399813522895","-1.8454987231574824","2.4418735680190604","-1.8432746417731483","3.897542088520232","-1.8986847910638367","4.162931508850642","-1.4021200395346467","2.6860235246838173","-2.127177070956604","4.8233818637383665","-1.7141689044683335","3.4643243930346928","-2.2018551472153955"
,"3.7854771867572934","-1.902293307118977","3.6020948879586183","-1.808351401811606","3.790086847221481","-1.8569595838942352","3.2869038748487074","-1.8592740041710563","4.3420528125205635","-1.8840992739859772","3.589760864991478","-2.0832902308231853","4.343992846429889","-1.8589603381099258","3.2944908310029","-1.7968021718797573","3.1966632500375805","-2.0064868456328524","4.000324567508834","-1.7646154890171466","3.6430487236294593","-2.229049067371116","3.7093509951617065","-1.802915451153795","3.3911400228507356","-1.6243597229393476","2.613850204417177","-1.754663997638867","2.5650127420292095","-1.9057673789929048","4.138994929190649","-1.4527708232869931","3.5981797259606365","-1.6139676203958035","2.9185764761624498","-1.6031200080484715","5.017478412510053","-1.7846037143971785","3.361372263169652","-2.201166388240497"
,"3.8382242510729685","-1.967606430149087","3.9195706061985773","-1.9287327923668778","3.5832594138005134","-1.7685464897162557","3.6736703074149824","-1.7688965362966538","3.850636319361201","-1.7671755605410597","3.709009691915381","-1.9484275921213423","4.415042845221336","-1.8996926665289637","2.6094105216544166","-2.1537858960568994","3.1102880980256646","-1.8627164216989647","3.831015128344189","-2.2889288718866876","3.4646068757529376","-2.0310722016002964","3.690794341693957","-2.185240609163896","3.391045098266725","-1.8202755065582505","2.8913614943122155","-2.3470042380543714","2.4900590564607943","-1.7731000993229455","4.32465201941919","-1.4964489380542798","4.073208042487079","-1.4403386949737431","2.5836212824251565","-2.1453372110253315","4.914235480486576","-1.831580575169804","3.144126089293183","-1.6542794829146132"
,"3.941364930816684","-2.043477178435713","4.112852589126595","-1.6629685169124528","4.176968953892344","-2.2517090401378077","3.4015742720111932","-1.5893857709563755","3.893683671243569","-1.8000508416502101","3.208736499604285","-2.154557192793172","4.695707302025043","-1.6744673236340462","3.0562050798367824","-2.008183688232264","3.226533392142018","-2.3028191994756","3.5639551767791375","-2.1374571515504996","3.475540587792362","-1.9729768809064752","3.59939843976277","-2.1278838582265474","3.457505307664212","-1.5862342470267545","3.0853794721674794","-2.140140342941365","2.470050579566884","-1.8179394755916995","4.084413745703936","-1.4934968173188565","3.7392582623775836","-1.8216983228428332","3.064041158769133","-2.0624077921007893","4.634944962618185","-1.7162472355101848","3.0898071379385104","-2.0382176526845575"
,"3.8796104213297005","-1.4328781602250813","3.760570902384338","-1.7197536341498403","4.045482598853389","-2.137398314917853","3.3943189623863352","-1.9460899221333372","3.7255632108688235","-1.7568127946710945","3.3151798061903355","-1.7330230932132626","4.346792582881992","-1.598594359851593","2.8109810968485176","-1.9624113514635506","3.487778142630385","-1.8711986354350874","4.224677291144079","-2.2086982895589125","3.834964290386764","-2.15195524473708","3.618131040968136","-1.8698857389377053","3.333489319321412","-1.5655438431778688","3.2881572337772758","-2.014719352351654","2.404524504235942","-1.7803126180936437","4.004725369631344","-1.7963995778343482","3.630183007222184","-1.9740842629701116","2.8895774143181754","-1.9552785521192728","4.7789093761440435","-1.72801493919454","3.6092832373575687","-1.8508197774126651"
,"3.66320186068492","-1.4631477334774028","3.758111922443245","-1.7934780411058657","3.8694795908672486","-2.0564881314303465","3.5281503670036787","-1.7635554847143855","4.4168249267261475","-2.049127640462193","3.4109294466533533","-1.8853316854854154","4.616764022128006","-1.6382039890633482","2.6045776443657727","-2.1065346143218155","3.500386344253436","-2.228201936367646","4.143705860660492","-1.9477832177766206","3.463498186375237","-1.9501830302370058","3.3035050499175673","-2.039931129758162","3.609452878230585","-1.9031366719504463","3.089991046649034","-1.97355989131354","2.4675467913760887","-1.4749359936711832","3.938413389929847","-1.8643204035568146","3.6893278668218223","-1.7213538675111466","2.51259113468256","-1.9952442438575337","4.559637193229722","-2.054282165583438","3.1496076048240624","-2.1562265018048192"
,"4.137297549086211","-1.3755300018116543","3.2637343268605847","-1.6751510548652349","4.223633607574735","-2.1090773843824437","3.4290106979957984","-1.9561501750138974","3.9615912929158776","-2.0994295275376755","3.898644040615744","-1.6351186015660648","4.083864250322175","-1.719431405972775","2.9174947831177076","-1.965957623952829","3.1982369940948274","-1.7113099294723575","3.6695955217798018","-1.8242570234434403","3.5178624671318484","-1.9423391718509906","3.8819926176457678","-1.5341082630853367","3.0302304522027264","-1.7193428170760214","2.8087373532053213","-2.0833515756287535","2.8492826311416515","-1.8236422564237391","3.9312550535696875","-1.3774802332412917","3.98888924221856","-2.0325861421071405","3.29753492088922","-2.136766708957304","4.1575547112128595","-1.719892142514148","3.3693316036563403","-1.7833063902917523"
,"3.93652914839428","-1.858455477025871","4.32634720558945","-1.6659984777896042","4.195788294999253","-1.9136655879259363","3.623808593750892","-1.947522182023948","4.2374814539506005","-2.046460771652154","2.9791346185521936","-1.9090589840773502","4.554432058400963","-1.6721486867434532","3.050090270412525","-1.7691029369240425","3.4213663173399933","-2.0300664344389814","3.9551520269703517","-1.938720584449524","3.4448953285253436","-2.011683428321214","3.5771470710499726","-1.8926936986160614","3.7445719556789996","-1.2562025640238184","3.370564775947684","-1.8925315470929072","2.455809491313498","-1.6950087766799475","4.185634026262881","-1.4987357171470483","3.9962308667052326","-1.9943567841354406","2.8039429533337668","-1.7852406403777668","4.9343154327373036","-1.945807292401258","2.9727704420964183","-2.197681472008963"
,"3.8979035743829926","-1.8007518723235123","4.2582563347309765","-1.92268023345253","4.051508733528023","-1.8912993474582134","3.2778637713440393","-1.469904021533164","3.5498373043280558","-1.9445515783261942","3.5220405042355267","-1.9675164387718673","4.30506674357196","-1.7288898829629995","2.8295327521896056","-2.0164104735171753","3.0971255394847392","-1.533278239120286","3.5252898545822697","-2.3343560703944477","3.7016179949476107","-1.7274454406596675","4.08610765767997","-1.9145477688170247","3.2175718860619456","-1.6129282100817752","3.272497245935306","-2.0554876070616497","2.379609831841065","-2.0043064255172958","4.366114115499302","-1.5516628342428171","3.577942941139519","-1.60645248675592","3.0124091586348154","-1.9892490953718445","4.581332263059568","-1.6297180153767157","3.5649615683187417","-2.002944614809901"
,"4.040316381448155","-1.7662490016094756","3.780430572595028","-1.5454937520103194","3.631533519639088","-1.8416706076731468","3.572328298484848","-1.2707725168213857","4.2608462377215055","-1.906572804813268","3.478474890298202","-1.7525778217237902","4.675607606586612","-2.1752244644058085","3.2870081348284788","-1.9278727503418684","3.256043047007759","-1.8796646396566927","3.8788957029069207","-1.7896479034456094","3.585320300418134","-2.2074144233451425","3.4772974161256123","-1.830282339490621","3.8399195403638613","-1.6500720638936754","3.0002051162381482","-1.7620708881614577","2.566848328966672","-2.1000682208796735","4.22508456033486","-1.88551756198364","3.8016321222825065","-1.6292042134465963","2.4848461243293527","-1.8189739963014369","4.499172325144988","-1.7122707747920893","3.8209501217495228","-2.0588958947033538"
,"3.4380096796718194","-1.8478017496972514","3.978711447270523","-1.9696526687192697","4.01025438173958","-2.157310308955987","3.5972203729687555","-1.3521607462268654","4.091209574870674","-1.9101579873920758","3.3412337347131738","-1.7670586820107301","4.082861664408269","-1.9997849227666982","3.089740449300252","-2.159922808201773","3.5736199830004303","-1.89772983282665","3.6839089438021593","-2.043301099481111","3.592456748297122","-2.2427548670429087","3.935733347780396","-2.04256092145112","3.3546062286203866","-1.6249515228225626","2.84097483581049","-1.9607358330892666","2.2474402008802987","-1.9243463280666406","4.20285137111082","-1.3824337453698325","3.809688080361848","-1.7271840038069624","2.9798666448554165","-2.2117746356301278","4.465429170972672","-1.635404152303082","3.119539388579072","-2.1079260786164777"
,"3.9238554296039525","-1.7100839090049034","3.96058406789025","-1.8262456683026387","3.8559291610839064","-1.897015244634398","3.34226479795419","-1.8748298232882588","4.433817745795268","-2.398344383020906","3.4215612230561874","-2.3102932162239416","4.15018791092732","-1.8800501752346455","3.2990919201677427","-2.126708990511109","3.034433729093158","-1.9867095505750016","3.8018795744887903","-1.8831870464986256","3.5247399027614046","-2.332159244052877","3.5965764849991966","-1.9981994560505218","3.4385896822948356","-1.6666855036822987","3.109927211509296","-1.970526826919111","2.8658721484033287","-2.076549887389501","3.841804903739035","-1.8077175736032187","4.0493153704703255","-1.9079256778287461","2.907941257375718","-1.9296729796340342","4.786300151031942","-1.97044798416355","3.207432002547526","-1.8515424075164688"
,"4.22015939775689","-1.2582785585114702","3.8077170322118925","-2.186689061374567","3.926815201772355","-1.9701775513740685","3.695628981687333","-1.8304283977204199","3.8069861504208333","-1.86443601234347","3.620024394280735","-1.971185044898691","4.394799171962286","-1.772507242100245","2.7044372899996736","-2.3919648892435776","2.798818364393968","-1.9034078032383026","3.8326480336446105","-2.1828133437337915","3.7996324358748974","-2.0760736610444055","3.614870290978295","-1.7431990097945098","3.218498884484443","-1.4632807200595612","3.3151788985972095","-1.952150735409763","2.620706179595237","-2.0222069287324227","4.531493634634929","-1.521752311370657","3.9076591881023655","-2.177740445579433","2.5738062784108013","-2.303924111998396","4.833753375833201","-1.6119568107407607","3.327776215669778","-2.394079212084411"
,"3.825276702757546","-1.5270538562996305","3.9647426441667446","-1.9263301860229696","3.712438830618889","-2.112960150635231","3.6894406278355194","-1.326463472617618","4.2702803929095055","-1.7475545680971318","3.1195966642835375","-2.1159049964814303","4.591284034195978","-1.8345960008828464","3.0610783743566112","-1.945236997246106","3.5444960084842196","-1.6243398392997987","3.8990918369219227","-2.071085782407774","3.632717561263778","-1.8804668312502715","3.8082554985937227","-1.487309191592019","3.462711634357433","-1.545052696146625","2.609111452434695","-1.780264903780131","2.750972132146062","-1.6579949432584213","4.055986913762671","-1.3580227080492162","4.034790759869554","-1.6910682397013264","3.248249794520519","-2.045537955627527","4.683007848091749","-1.6452892594710926","3.336066505289955","-2.2233031906141885"
,"3.8381991162660367","-1.7082960936833989","3.83059287840401","-1.8260681918956865","4.1328771384736775","-1.5953308402658655","3.5608110841182326","-1.7387682617462572","3.7711501267352867","-2.011404682145341","3.384101989529459","-2.237712713648434","4.62103627477778","-1.9815821751187095","3.3411446016780095","-1.643401399390992","3.4839619023889146","-1.9085170335342059","4.098823332778487","-2.0151780358355085","3.4158223354235697","-1.941011767128759","3.8164057772250013","-1.781566618163566","3.3838425588911436","-1.602812591841677","3.264454311301294","-1.8026747174679147","2.394462310711801","-1.4605386148592445","4.145525073787786","-1.2787850656773525","4.188085966866105","-1.680348346689103","2.763493937027605","-2.230734505128219","4.798420734070308","-1.3769396076562612","3.136259808792959","-1.8021967977326845"
,"3.871260895741646","-1.6086370199423632","3.8017694357305074","-1.9874218988017904","4.179558756338218","-1.621627989345874","3.150110623527561","-1.9578280729467288","3.6742243071263068","-2.222510471729337","2.6428162379966036","-2.2151789632009975","4.131871035899237","-1.426897810276719","2.9438139971269015","-2.0587847039043066","3.301969912553272","-1.8526551422902438","3.775689627997264","-1.916516001110863","3.733707393704479","-1.9425543714810012","3.7258774230382126","-1.9629560533711972","3.4869258669652594","-1.4011329609697953","2.8536441383190834","-2.154903337071269","2.168205653016094","-1.6572205358241296","4.322939074299238","-1.7390908720912044","3.2989981428030157","-1.6455493171968345","2.528647096115712","-1.9682366726888685","4.478422124348839","-1.5588122371651083","3.299289655364995","-2.2102733546140034"
,"3.788519848050647","-1.9737815533380267","4.074562176450517","-1.8253162314943057","4.129966544294104","-1.882103993608313","3.694559414385124","-1.6523166913539873","3.925159191178056","-2.0858712747479777","3.5026048617580865","-1.9434531713904184","4.29368774195242","-1.4938505424193613","2.889991606374334","-2.3026289780769993","3.215617756983114","-1.9520890872435503","3.9883895464918604","-1.7200084816607166","3.3052363908124485","-1.8589152325397582","3.561587742016864","-1.772859890949114","3.360833973020445","-1.6569851536047626","2.9354131161611146","-2.104781328187561","2.899877776418223","-1.8852734138635037","4.29045045330399","-1.5046993646854894","3.3893536760105323","-1.5075659671129071","2.5095720937534423","-2.124808395668394","4.360469799919799","-1.4389769225640592","3.1829961423736166","-2.009414608692903"
,"4.066123842455973","-2.036907259517165","3.5269544246134243","-1.7322175779267255","4.0062264247169646","-2.1522821358189606","3.3807157477941963","-1.809405723185964","3.6375726427911297","-1.7770529377576438","3.4618665004980524","-1.8128871010637149","4.364329161485371","-1.9694122923318669","3.498773651950659","-2.0386579925063155","3.234710132359401","-1.8423549710648115","3.907250991277867","-1.766498094660423","3.5431513425068855","-2.4953338344196125","3.9073488544434456","-1.5572206368713815","3.430506324667591","-1.344551167612815","2.8356045158149246","-2.1949152501676874","2.7045836605264895","-1.752474184138836","4.255751887767445","-1.7124081304915988","3.9298212960708057","-2.109917094656543","2.4124088880480943","-1.9418321829877043","4.312669574179777","-1.7551647439164926","3.4665272545606522","-2.107143100969878"
,"4.291619912645471","-1.3607078046949839","3.733265676404503","-1.9346702239358615","3.9442947058307958","-1.9894594183645653","3.5688159205527534","-1.5804637214194142","3.906861224783416","-2.283594402935384","3.6130364295313497","-1.8857103364933887","4.222716714469133","-1.8577277334828832","2.59936352169487","-2.2984223485581374","3.210456026384871","-1.8643653472392012","3.8995656997992056","-1.9015408796935065","3.4746884894637544","-2.0496010018809874","3.904292696815487","-1.953716420818047","3.4136691189865735","-1.1043220960213864","3.3375461638666577","-1.9818749260695716","2.4104335457961876","-1.7334077367299536","4.193493637995227","-1.2867977610780525","3.576268500592842","-1.9191927053228997","2.8624006564394335","-2.3199335578361047","4.558530557800155","-1.4677030914311915","2.950940206318828","-1.7823884218101325"
,"4.0515279762915055","-1.35276641954983","4.232860026921799","-1.8853763610989676","3.8976173224619957","-1.5180636557384632","3.481487436592845","-2.0897345354071417","3.9755044147174035","-1.4515379132523223","3.3817198956691557","-2.4653577963344486","4.2331922324436","-2.0525339189392473","2.976480701817957","-1.938169370014842","3.602701119316589","-2.0196105745303665","3.9491245179220376","-1.8827196709360219","3.588062908157239","-1.7746548446814874","3.665807109534138","-1.969469482399608","3.0802985524296647","-1.827257610023939","3.1315150511816627","-2.2994520306393325","2.6737863117933798","-2.0850189041180327","3.8901696971745174","-1.6579772563459965","3.9721045787089637","-1.4798393095851965","2.7596112700363626","-2.0929112220445463","4.7754076620514185","-1.705887712802063","3.749954559343887","-1.9624365012125724"
,"3.8681380085644306","-1.9349017213353759","4.0890198481020015","-1.8611956777619938","4.317337986551672","-1.7894281417011633","3.198649113258784","-1.6637500747592697","4.005683029295384","-1.886500519592303","3.3793443727908237","-2.44884834805275","4.205735622443177","-1.7480381873418844","2.5638621220871953","-2.0230635061006264","3.240974711938359","-2.0067577303648436","3.534336092443225","-2.2292455469862853","3.9287085558463315","-2.0748145876502","3.5324383475502565","-1.3241219233422497","3.568317255506378","-1.73660574186448","3.079842576887645","-2.1638789159034633","2.3819341847874416","-1.9434659176070743","4.039602133765118","-1.6231682479539962","3.775143442917824","-1.66322590118578","2.5558967883241914","-2.0563061302242382","4.5925543801885","-1.64422212284094","3.2120525202478354","-2.3020502666408937"
,"3.814860820078231","-1.7182691359991418","3.864262069938657","-2.051706471942495","4.267009392197799","-2.0388846056707144","3.6486933625059037","-1.847711262814849","3.8199203850276806","-1.7584090071004181","3.498856306870336","-2.206463509785088","4.4961023588688676","-1.919098715625877","3.339609380341395","-1.9713717259018082","3.5349483857195834","-1.9294292347870536","3.660062471406014","-2.0940779730175194","3.2344456540223567","-2.156698723332186","3.5407821767182472","-1.7062842061197572","3.6465459280750987","-1.8029293624971998","3.181956163400959","-2.219904154506386","2.7075861392815685","-1.9256555903759913","4.298568079592519","-1.285249987266895","3.713496070070524","-1.433040756574658","2.794996116273869","-2.014891956884078","4.677188229552516","-1.7107766227103127","2.8687040237458286","-1.9921567978942512"
,"3.343255761419108","-1.9944434258254597","3.7505638194517568","-2.038018196684282","3.9679652454974574","-1.9521934779604018","3.861966027152149","-1.4626265847970472","4.296067774776775","-1.8876366205964887","3.6395954717938537","-2.0507448091389557","4.033945210050538","-1.6887575228886775","3.1237343287932173","-2.0916719169585085","3.011165648226758","-2.371314610260899","3.9014401104521816","-1.8735218252680057","3.1250718566161484","-2.1353609820463912","3.662236360044071","-1.4683242175905817","3.5037265903453987","-1.6210706046197685","2.9620840915933377","-1.7417020050476524","2.448384079558192","-1.7308516054786383","4.395214639159013","-1.7447660746490368","3.924057730414334","-1.8114802159643002","2.71564859083089","-2.1748726881902267","4.79874137713369","-1.7524967460696523","3.134288691372708","-2.041750691610311"
