,"2.6670133165457615","-1.4632559209937623","3.1473692220433365","-1.6407012392879567","3.629078427962686","-1.2166720927961567","3.4786685855710773","-1.1124884729175526","2.7440101998868935","-1.5393773163400255","2.8355702780223146","-1.4369526172168625","2.6508770510525594","-0.8889828362440125","1.8423311138494052","-1.6348722002688634","4.643695803618363","1.2987065412388297","4.10742349932044","1.5762382943824849","4.465482895303981","1.3684447480075088","4.273797924205481","1.2321402987626617","4.536496915834892","1.252012774626211","4.44791281965188","1.2279086603234235","4.147326617073952","1.4634397698958483","4.897048023528269","1.3981425617409453"
,"3.277155318002521","-1.6281688688787035","3.388890551209769","-1.729640312045262","3.9741746593049516","-1.287916531719364","3.890362823388478","-1.5384085367656877","3.319896723562589","-1.6735638519636162","3.378002832746559","-1.0489296835439372","3.365249719711684","-1.2665995410280557","2.7593138982017935","-1.5178132403544173","4.796465606561658","1.469297634382665","4.078667599650409","1.3197039726474176","4.603085766316192","1.2719503108280241","4.109834391809585","1.2921106575176915","4.86882306371398","1.2986711876095391","4.2513627224574915","1.2225874905288476","4.093202643729045","1.1476447890282013","5.216051161948428","1.2106919011633221"
,"2.619221017506133","-1.5981783854266405","3.2849890024242443","-1.7366246363684714","3.8349910296154235","-1.4888153244320859","4.093989816423547","-1.6524224686176028","3.345266100654841","-1.6875652085134434","3.6561298577063126","-1.6550314609745758","3.6058364786747297","-1.088271265546123","2.8285480204950426","-1.2898358066629225","4.435759338461871","1.5929578269097309","4.341835731147542","1.415393641217804","4.636539355005421","1.4673711044239974","4.335242296763951","1.3180724147261131","4.86173559692735","1.4712359718756463","4.297930855247899","1.4832966105060073","4.571306236204398","1.5253004226491478","4.991816550321471","1.402203532079679"
,"2.921546170036861","-1.5663934454111141","3.2650838195543757","-1.2987054731002174","3.59343577096267","-1.7190946735135522","3.8292566813793414","-1.549484529494166","3.3866624955788303","-1.2634951788815663","3.3033810984488836","-1.4474487969610783","3.555098997732161","-0.9924489119462969","2.6409914271050234","-1.6149802416031167","4.527886681656573","1.5441219082134576","4.181126859887979","1.2962126081450998","4.890894828875789","1.318192795118435","4.257385839170664","1.436525530967965","4.706305210989576","1.4445396684173637","4.694626673115977","1.649798441926242","4.362414075661839","1.5041475246180136","4.975385542094827","1.3225035629235657"
,"2.986421628575105","-1.5346753995273972","2.7461380304402585","-1.7176461866695238","3.6514337884003245","-1.3613857315043034","3.9338536374786095","-1.433455345639915","3.346490004183086","-1.4993053906955771","3.3328841003595966","-1.4116881546680982","4.011929149609846","-1.1440368120940712","2.4636372014320074","-1.2287081158546094","4.379998008993571","1.4302334036583495","4.059150880514901","1.431926424289016","4.8471049955195395","1.2063300201874017","4.429366300105799","1.2483651041046437","4.793639034562964","1.3963124486548961","4.2557212763723635","1.4157578608328683","4.575936936358637","1.4249538257754537","5.184089174202309","1.274690568675775"
,"2.9719302971964185","-1.6117520473920408","3.1424826874058245","-2.0237712288078775","4.04359889396256","-1.2408960300742307","3.6350677310754187","-1.6662462449622837","3.2503512665169594","-1.1797308538121347","2.8519226592508886","-1.5253422143517537","3.4896410245551492","-1.1845704027018473","2.6454998776954777","-1.860127317648007","4.27449855505607","2.0140191044178515","4.191184971781945","1.716021759037257","4.848731852464261","1.2833430070293654","4.216667852645696","1.1532709150626472","4.949666056479224","0.9308479224059927","4.675712472951383","1.5657965311919027","4.368093623916196","1.2856990412308975","5.050193564646121","1.1831452838895922"
,"2.8562823926671554","-1.3293579617350075","3.28813314525552","-1.707899057480001","3.9148294410230426","-1.2464463815691327","3.6084467865208345","-1.1152263622434841","3.206978601687817","-1.295255184227823","3.0691242777009005","-1.6837912618864115","3.0007616840111115","-0.9632781467549177","2.3646846076846306","-1.6526655168107267","4.703755428819867","1.4636300516556262","4.177258808907396","1.574100121058532","4.430077870678408","1.379254246159154","4.261896262082765","1.2150104956230672","4.888811656919875","1.2621590783682097","4.399606696224435","1.2090249382541438","4.394755363728936","1.3835076121570216","5.059295355564404","1.5931074425922487"
,"2.704013754570298","-1.6237830353534939","3.1124006120256564","-1.5800277486293888","3.7558918378858976","-1.1424110461756605","3.364291123506781","-1.235477918177527","3.103256334312301","-1.8677303015376896","3.0072468522119182","-1.1226566321768845","3.0978100764527445","-1.3612531059950912","2.0870136102827725","-1.3734328927962418","4.469122692138687","1.4809083256714952","4.1293094917610835","1.600789502075473","4.639275401707286","1.0436465735846874","4.2534026455149645","1.4195916828774604","4.862813023912302","1.3532554839673687","4.591193979942564","1.6017106727640762","4.594993125945959","1.2233962892581935","5.20866184709008","1.3240510808437755"
,"3.054513989397772","-1.6755536145042507","3.505664679947047","-1.6451781999679318","4.115821652262625","-1.2288226475263682","3.9807567834641624","-1.2530787786596111","3.631303081560134","-1.7251323940343726","3.2501078401522223","-1.2923699604974224","3.471648008718213","-1.2377625079967454","2.202824401507169","-1.586597415385973","4.458273538686319","1.506108792168616","4.099489985237863","1.2275190493952381","4.795740552027553","1.0342420648623147","4.116914918283574","1.250647430600664","4.807194017194247","1.5449594369744744","4.51682158597498","1.5995706624643928","4.494383652955587","1.1260834209058785","5.28347919121354","1.4552014195914371"
,"3.2160505692928747","-1.4383396379241669","3.4445460975001554","-1.4031976398579842","4.06301752890401","-1.4302645485706054","3.5580056337588513","-1.4263414996262973","3.399324822207151","-1.6904533157082566","3.2949754432705025","-1.5351414014159745","3.5143460545064698","-1.396334799202278","2.745403771809945","-1.2943382020385723","4.564402463211308","1.7652444991203171","4.294358560321916","1.254405656888444","4.539635640540541","1.056381325112559","4.299928446137602","1.3232538019125022","4.70830049898184","1.243734301519766","4.541555786088659","1.495911367355418","4.400811033505305","1.4671929120202658","5.3979291489406425","1.254281751140246"
,"3.228399500452717","-1.640440361195426","3.214150200563166","-2.136203037029031","4.037056632988562","-1.3802063394592265","4.150970618211597","-1.6124574255050488","3.1773320280683945","-1.6270472634960635","3.787375406711182","-1.7582584159700219","3.8336699979985194","-1.3279258219421641","2.4930453113361173","-1.202568324423265","4.287912764751296","1.6403526595034679","4.134503850577127","1.6777489306250792","4.723854213314701","1.2754008610804206","4.362139608465794","1.4037500566142826","4.964720942359403","1.6716230245674542","4.429446337127239","1.3666963744819334","4.263637600971104","1.4235327698564662","4.888619826088063","1.2456133627272887"
,"3.3574686462209082","-1.7195779618132219","3.748207268036564","-1.432677548139962","4.28522466455623","-1.3933074230703688","4.383619878893438","-1.7840079913244964","3.2296686747239995","-1.4534967148766473","3.6444700604391476","-1.6014185429950527","3.6694192420415996","-1.0872053861397013","2.6204180364083824","-1.8542292433498324","4.423059005271279","1.5333368915834096","4.108656654684415","1.5472483573430726","4.733884153813565","1.363417753674694","4.086715889513956","1.4879762606029108","4.791488427624929","1.3056893010251776","4.301166060407831","1.4278471099710388","4.202002891017369","1.0728929606032027","5.236008671030715","1.4435883372993243"
,"3.1699247671894653","-1.4984802501277943","3.3283942107616755","-1.5372681649243252","3.973832281695871","-1.7763215448012524","4.213497729954195","-0.9851168266014932","3.674472978491287","-1.786002336788321","3.836767054608556","-1.1547898982486655","4.069987918507767","-1.616799305388365","2.8141832924774164","-1.28124424935157","4.548875502069107","1.8792327737483847","4.274537161792541","1.5537497175056054","4.704408563292755","1.2683189550570608","4.209339256630916","1.3544674629522913","4.697573205732939","1.4953335775225076","4.591910265930258","1.3123941371721433","4.587475484310937","1.5321532650421938","5.261719978347802","1.4694919815059693"
,"3.4818608791872654","-1.4236432172348028","3.1896487225899937","-1.3959186296796826","4.259608310056239","-1.3482073782650477","4.277501051100273","-1.7338551542495624","3.724772378653799","-1.6119138583055692","3.636278504551157","-1.6529586005170436","3.801136289039952","-0.9590303482614696","2.5880231052500586","-1.3227369883789242","4.436325102215879","1.392598945554365","4.070422518597343","1.5371170066080468","4.682996890645174","1.6447580416547667","4.206858004058354","1.3407064610123023","5.015482678742044","1.1321467664794669","4.434233413695137","1.3974148420705692","4.651097282109717","1.4395312627144046","4.794534427796184","1.3602207974590517"
,"3.2700182173907555","-1.6512058935197247","3.4016992071737255","-1.8614446026137041","4.3239605982312925","-1.3055370315498183","4.056995885382034","-1.5370899451779543","3.595171233449804","-1.7368018264771388","3.3054531908097955","-1.1684166603775281","3.827647045953056","-0.948531739621192","2.7445502230233525","-1.60888496184568","4.5000464417307295","1.6140091300023427","4.163359929717727","1.3927060489859737","4.78207093519848","1.289997799573928","4.514486495434567","1.36970477352066","4.9309380678127885","1.2611348891782763","4.632765488169957","1.5080755640355272","4.355039453887464","1.5966783030192202","5.057838051665795","1.6142155977340333"
,"3.0775487670004678","-2.052997810985899","3.609923225861706","-1.8245632107665137","4.35469691064454","-1.6744326578668058","3.839790783829389","-1.6946258969122012","3.6814963463937787","-1.7470513121977793","3.75135049279221","-1.352491414452278","4.383485810257575","-1.2717628302631536","2.8423670222027684","-1.3162505626905296","4.516202723240069","1.3580999995786562","4.211010071767436","1.4498227525117695","4.69514376148276","1.2986878551997423","4.183372751783294","1.2341401236779945","4.608260566195957","1.1204880496701095","4.280817413458526","1.3045255801149336","4.3901416052421585","1.61542784247848","4.989844131085443","1.5207186580649454"
,"3.534928869458207","-1.7384795662554084","3.574171073619784","-1.961844627979897","4.077676098787504","-1.1976857884967365","4.07634539392922","-1.5997103439024492","3.4306091875578253","-1.871104153706923","3.66019541774437","-1.8550558328934224","4.055561251540643","-1.052229281126815","2.8080225525764195","-1.567513430161537","4.543833090148375","1.552658496891206","4.169590331634314","1.5642916488015817","4.761760626224832","1.360269381917683","4.331460695083729","1.0465218750192855","4.616958060024148","1.3978906189097005","4.5155480149712455","1.4512073041646703","4.556391264913927","1.4210706311414045","5.277918526898985","1.1546177972781644"
,"3.184459826067025","-1.672805879611077","3.636665829214092","-1.75756870838909","3.9124616892156956","-1.2145280131601168","4.2573983267644815","-1.215031703374312","3.4838262598757304","-1.291961366659115","3.4791995017034765","-1.5564320158361291","4.3413526070604895","-1.3202794099117947","2.7238808854420493","-1.2475405367071506","4.54446661873474","1.5214502500278602","4.128674333080323","1.656562666205041","4.863899083079439","1.2670200077287954","4.078012716744063","1.3414978199890417","4.782457896018154","1.4345657753167562","4.480407429592248","1.4412257960572858","4.513515566303985","1.3051576761361612","5.378484974860602","1.4736250268437792"
,"3.0919829297973793","-1.565035144240961","3.7212588528695103","-1.8609218577229432","4.197860421274192","-1.5234084269706956","3.979835962327615","-1.646920738812046","3.375800513189704","-1.8999291392311495","3.5054566605419666","-1.2446109765139866","3.7632760079933583","-1.416047832516531","2.774609567193316","-1.4121382523178663","4.447411551748991","1.586154061030842","4.014903575516694","1.4397450026496619","4.869234519331646","0.8680217451692512","4.105969314684768","1.2320377784504757","4.823271154067659","1.3166054521432917","4.564308608291706","1.4028627892066958","4.6926012191928255","1.389490946493598","5.18937456110418","1.6870325352599218"
,"3.368744390330471","-1.755002742990767","3.36676082656638","-1.817553279538886","4.006591100390373","-1.0906476233133515","4.146038312776354","-1.64609459252391","3.256073521169247","-1.2752331512979842","3.4762992139766684","-1.799062455342514","4.214872033143272","-1.3578122680021483","2.6426762036348634","-1.3855680351153175","4.656272646917588","1.9344674106424316","3.961194258597228","1.5155896063900356","4.686463297051643","1.1938807938887903","4.169389202218017","1.1605775153622235","4.7880868754262655","1.162258259377791","4.384857477496383","1.4830880779271343","4.6404237073185035","1.5047773462452423","4.866159603748056","1.4840195887075907"
,"3.2335334752262983","-1.1878940515509535","3.7412937628937737","-1.8884343019408736","4.541461136822585","-1.2918242557163944","3.8769908292275086","-1.3669328583202336","3.200095544039102","-1.6254104855266114","3.4354669136829923","-1.2343082011500457","3.6841321357817827","-1.1188331515068504","2.6216393176334845","-1.5486463440430156","4.598296949208128","1.4414093323527142","3.973547828560238","1.6317863047221604","4.5236559316848295","1.0239737817957966","4.285437606495804","1.175203841237615","4.891426203363502","1.1049778812692952","4.630000708466578","1.381458747859755","4.431017729457553","1.157486537639628","5.015060052301742","1.3422613405294024"
,"3.166176177787862","-1.6897534193462853","3.9416289996446747","-1.7274236436345698","4.143087770362468","-1.3694765734195602","3.97776066802776","-1.3088058596866259","3.9534923235520103","-1.1753531346593817","3.7808427919804704","-1.665549305748896","3.8270306845953592","-1.105955107843506","2.661265120766111","-1.5182795573757324","4.6258613050022515","1.6018650155060905","4.134239878955083","1.4568128427271696","4.689021904854237","1.057570568628373","3.834512516422204","1.3933654375531699","4.66058112527827","1.7065292456864987","4.761351548726263","1.2454805134026095","4.479656095055751","1.449697193909011","5.194516189138603","1.237994799759204"
,"3.653609174277232","-1.4838425964141995","4.15453705520702","-1.8534238195355532","4.5352549517928695","-1.1532262360999859","4.480712442132705","-1.4368678106968322","3.345868882138661","-1.4137209966547684","3.6326575848457954","-1.8037974286086969","4.090994292410193","-1.0365298618320187","2.735509558091048","-1.3879853061391734","4.631171788104894","1.346246510739751","4.260917267881996","1.7309780719271033","4.659772887668658","1.072400496037826","4.0569353676531925","1.3155503369878678","4.646750502340475","1.230229840488104","4.402663741344771","1.195618858081108","4.371097989622024","1.5738797548101129","5.108933134451705","1.5204396613465545"
,"3.3094237222400236","-1.6120771466074637","3.4911060718800004","-2.04824194744364","4.360018791973026","-1.5251055241520546","4.338736157136903","-1.22299378342677","3.8534837550826637","-1.4988719218342743","3.8059718738409836","-1.2178134316470206","4.679085039778151","-0.8661443525953829","2.7745813656661826","-1.6120774727064897","4.663567051626775","1.3651959427985","4.053293260942473","1.43817306648783","4.609074309594025","1.009293536740174","4.0817259374567465","1.304279761639505","4.811794410080719","1.4755846103231396","4.531867030726321","1.4840707566515805","4.448709891917592","1.460130402406146","4.936425149071189","1.0437206909892713"
,"3.513288055015259","-1.8679132128344307","3.3070600182998215","-1.484026133999401","4.199787179422333","-1.2557482627691199","4.43995629839119","-1.1897380123087495","3.694710862386134","-1.2320981514832146","3.55894120726881","-1.2259433655608787","4.156268981280118","-1.2017976065172413","3.066288512036286","-1.6984661825998826","4.572469096344363","1.2918466175914465","3.7934805971725476","1.3003864995385261","4.7276367030152135","1.1555061731650056","4.38469077515824","1.2885983203910365","4.844458506457315","1.3587412910948509","4.398240411991375","1.197759428525611","4.49295472990193","1.3338278951269629","5.254967868186598","1.4489015862930794"
,"2.9975715767725895","-1.4210764929561723","3.1985654247195296","-1.331741244568863","4.255371241079165","-1.262152423212005","4.429268961664909","-1.2539487207406645","3.4108360336903507","-1.5564000042029744","3.3441836192716528","-1.367292391714111","3.7752240131488493","-0.8256997494929074","3.033896717156947","-1.3693340224204391","4.702452203904415","1.76410325949986","4.061895027603627","1.5996920977050872","4.631760645746475","1.1339850578326185","4.352480709593194","1.2403572150492574","4.730331699874559","1.4807206805994821","4.5130474191088865","1.534635733526186","4.06514959358768","1.4176860607943214","4.891044701896103","1.3687020966084082"
,"3.4984127981786526","-1.5273065427881718","3.7301078791920514","-1.61170681865117","4.28738657933697","-1.5092018143665025","4.201667340301433","-1.4106844410272348","3.8613757956718304","-1.4799202434039551","3.3840327044405565","-1.4245969103042633","4.146355291943332","-1.615788990623368","2.931659865310051","-1.7630534645013363","4.475650901534069","1.5093328817280598","4.160548400966379","1.4893883886579167","4.458464424574318","1.1390744969571729","4.401396301246891","1.312447136495587","4.843969475525939","1.2581419804743734","4.591157960729167","1.6204160386881519","4.31842003850929","1.4199446368626518","5.052167503101767","1.3760174383659796"
,"3.295706602465574","-1.4760462648761796","3.449662118351358","-1.710970540216689","4.179690261420743","-1.539723391871299","3.8463366949005895","-1.6833873398091315","3.577075712281188","-1.2071166359653884","3.5155827704253633","-1.0542766235999799","4.084116646768112","-1.2832683694334817","2.979521953395889","-1.2950412224962928","4.500845148740775","1.5321773910784886","4.06796800102538","1.643772593973451","4.816067527025221","1.0749210702140506","4.2374970316422225","1.4494267918105241","4.740994866573017","1.375102811979567","4.4385049023539205","1.2347471924009137","4.242567451231587","1.3999162601917297","5.090341024063353","1.3628193134831905"
,"3.372470702078204","-1.5703901388620587","3.690875574801872","-1.8568778694001613","4.488906514615976","-1.139084107389622","3.9787922104332294","-1.360570829553029","3.3191186721140484","-1.4145415014424672","3.695245619047709","-1.235450589591407","4.195268746597831","-1.5244374422187623","2.865258407060942","-1.2409983758049044","4.652737524035558","1.5566369875462571","4.059986615512925","1.5201808332073414","4.958199517910516","1.3047672641631807","4.280965159461301","1.1215908550480227","4.739236838025771","1.1210159906413681","4.480557628844759","1.3651139626039792","4.2503002903402125","1.0979771333467203","5.1643462080195235","1.1752780295129868"
,"2.7842777327500166","-1.6619526090310779","3.7823367369210223","-1.81994302697336","4.516758114450377","-1.4249723116953696","4.395832499720315","-1.54354125093919","3.5682361647224545","-1.595564025362663","3.467493528771333","-1.2163177710123667","4.2945199930220195","-1.243002510511325","2.251516568535311","-1.4551758256651963","4.421367501641942","1.6692609883840488","4.1240185555485365","1.484342383387074","4.695684311799649","1.1013085003660317","4.220881147340642","1.4116774470403015","4.763960779470267","1.092432007999611","4.602573747470932","1.3619104092492844","4.207721169885992","1.390618854855014","4.928752859249971","1.691775204747298"
,"2.9506134393123746","-1.6226230660348109","3.475612680214683","-1.7957066075947792","4.233186330181444","-1.1516797172182893","4.211289006612423","-1.4285567602391152","3.52692655246639","-1.3343896565793023","3.4590689912542523","-1.3354601149143954","4.157665912904115","-1.3139024948473208","2.305793465727782","-1.7153419029260748","4.662674349488702","1.4964147334776605","4.12256467982527","1.6654545656252209","4.781584351983942","1.2108552162734758","4.257744784770704","1.3152825190417647","4.760883099447983","1.3876780960692587","4.3844924943287955","1.592437516128278","4.2439184562884735","1.1793421659396113","4.990903662209048","1.1421742790185314"
,"3.2799982528010005","-1.6418946683661326","3.575103921183136","-1.744968148785365","4.233905658414926","-1.349965382713394","4.182015624945701","-1.5822304296434402","3.584641500352264","-1.4697926070900733","3.2327040919901515","-1.130621978921292","4.084149313463744","-1.5380482614878335","2.6564996844205853","-1.6578182465552254","4.578979891920199","1.4291387245468121","3.909302041268158","1.5957204097949729","4.970182220278488","1.2184582836661713","4.212809513811764","1.5542239869742684","4.802151931121098","1.4658591709589546","4.232577005808412","1.5474694130628925","4.133011128701755","1.5674425567531025","4.844841746844571","1.4584006864421235"
,"3.209667425124769","-1.736574405714848","3.668313592413411","-1.532155186156551","4.041277698184869","-1.504840558486208","4.304411497539983","-1.2653503770821153","3.6293071170927673","-1.2493988232142497","3.8731113639695427","-1.3984512725062814","4.099759914216428","-0.9853516992365337","3.011293716998406","-1.580711270335238","4.4847137887615816","1.6327929412748348","3.8389915465010414","1.453009764846346","4.660747245557809","1.1384416290363866","4.169491563977417","1.3371115355505312","4.684976635839982","1.2880414153160846","4.44992293731446","1.5544939556625126","4.35624538729412","1.5786350687817765","5.173957206003715","1.3020664822206558"
,"3.574495412017275","-1.8180197581062574","3.4629887016096523","-1.7374100369492644","4.543388183042253","-1.782977272419545","4.3908251801466776","-1.0574487841619595","3.6937405728960195","-1.3978676293131878","3.5854024350785383","-1.5080839937228254","4.364199378893935","-1.3008538155391072","2.6588197660448474","-1.7959655633343026","4.624443314339593","1.2784559360414185","4.055143467691791","1.7003285529304155","4.5712931971018715","1.1213135228710271","4.006511027664784","1.4568922185776358","4.746047511286559","1.2725186897337852","4.441359187104858","1.3226507094421758","4.31266621005838","1.2646165368083937","5.120091219816223","1.457684563415913"
,"3.5407349749467474","-1.6594365444593966","3.5331617916101687","-1.9545164834263786","4.513989904366103","-1.4061507979829553","4.25028934149688","-1.4753205427860476","3.6514625199500923","-1.5671650125449736","3.8174867370658876","-1.2582613263491873","4.415643388489864","-1.258390327918571","2.9790146691520167","-1.3498716245935203","4.560906971219927","1.4714162182810202","4.027809086154969","1.30817136979278","4.521842030886908","1.181976410958794","4.200800612179303","1.1314609438482994","4.759253369515655","1.41028662978248","4.525541974984123","1.5200724841994544","4.293008921422604","1.3942233931622305","5.127630750256993","1.674469937117112"
,"3.226944536280721","-1.2691686661111141","3.466158994873717","-1.7227871470985268","4.162736685385582","-1.3958249911243534","4.370525278212514","-1.4682628373705722","3.3658955214410864","-1.523330491109305","3.9558885072608705","-1.6639198311015446","4.0168000099517425","-0.9168508950013606","3.1714366848493216","-1.5570618760032806","4.521489832210906","1.479765936909137","4.156842849469986","1.5615005039737317","4.608753973066381","1.3402004971700943","4.033410842136031","1.0852480831284754","4.939394876783326","1.5274280336921666","4.307873865150199","1.289561957016936","4.43697045698568","1.407923017006134","5.301612496093518","1.1742167474181266"
,"3.1492967749334486","-1.4802887737721218","3.348758848846091","-1.7301725350987296","4.243316337192756","-1.44695054600374","4.054179401998174","-1.5964149715469516","3.4251888452020243","-1.4440903667391571","3.8035717633747104","-1.546410738340833","4.234368176166002","-1.0118546644980564","2.618074477086698","-1.3375638901074778","4.457380724570647","1.6537380551802048","3.912194440236783","1.632422719011634","4.756763820352928","1.2613500483136613","4.212057477555926","1.3038494025562197","4.766186741610031","1.0522186878193862","4.350364724357891","1.4422596811422022","4.276131724007464","1.387810622058706","5.1919066179704","1.3683350688665261"
,"3.3047477364216733","-1.672136326300437","3.3073638559789886","-1.410867990981218","4.077826051721164","-1.2873912992821315","4.235344142733492","-1.3125090882902894","3.3544420561852557","-1.5452746581861851","3.851885093858434","-1.391802066968757","4.512345964579853","-1.185047593504943","2.9677279528329574","-1.3734500642355614","4.517915633454214","1.5956581346804726","3.8416898176228225","1.4692694059129685","4.7966108653902255","1.1196113271471717","4.348997346494286","1.2627724973879209","4.497952390204084","1.4483579201189671","4.362491997297855","1.6097155441051478","4.3475587927691155","1.1596329826092733","5.153240513223815","1.263395866170256"
