0,"0,0"
1,"-1,3732"
2,"-1,2203"
3,"-0,8096"
4,"-0,1728"
5,"0,07057"
6,"0,47188"
7,"0,75521"
8,"0,86440"
9,"1,15064"
10,"1,21181"
11,"1,29342"
12,"1,44034"
13,"1,50734"
14,"1,59714"
15,"1,61420"
16,"1,66370"
17,"1,82384"
18,"1,84545"
19,"1,83449"
20,"1,86540"
21,"2,01859"
22,"1,96775"
23,"2,13227"
24,"2,18091"
25,"2,16566"
26,"2,14265"
27,"2,25333"
28,"2,22690"
29,"2,36763"
30,"2,24239"
31,"2,44404"
32,"2,33780"
33,"2,38552"
34,"2,42711"
35,"2,45520"
36,"2,56579"
37,"2,46386"
38,"2,57025"
39,"2,57764"
40,"2,57710"
41,"2,62524"
42,"2,64616"
43,"2,61790"
44,"2,76208"
45,"2,71807"
46,"2,76172"
47,"2,79669"
48,"2,65518"
49,"2,81155"
50,"2,79987"
51,"2,86729"
52,"2,88433"
53,"2,86963"
54,"2,93343"
55,"2,93048"
56,"2,95031"
57,"2,96163"
58,"3,01776"
59,"2,98871"
60,"3,04518"
61,"3,01971"
62,"3,13745"
63,"3,01808"
64,"3,12980"
65,"3,12689"
66,"3,10845"
67,"3,08156"
68,"3,11707"
69,"3,13025"
70,"3,14909"
71,"3,14216"
72,"3,18525"
73,"3,21940"
74,"3,19596"
75,"3,23217"
76,"3,29954"
77,"3,27022"
78,"3,30562"
79,"3,28260"
80,"3,32189"
81,"3,28437"
82,"3,31467"
83,"3,29102"
84,"3,42094"
85,"3,35326"
86,"3,37413"
87,"3,38277"
88,"3,40117"
89,"3,38221"
90,"3,47010"
91,"3,47416"
92,"3,49854"
93,"3,44114"
94,"3,45233"
95,"3,52827"
96,"3,53471"
97,"3,48347"
98,"3,50097"
99,"3,49446"
100,"3,57587"
101,"3,47405"
102,"3,53023"
103,"3,57071"
104,"3,57971"
105,"3,46591"
106,"3,57408"
107,"3,55225"
108,"3,59490"
109,"3,51561"
110,"3,59531"
111,"3,57168"
112,"3,64401"
113,"3,56575"
114,"3,63055"
115,"3,62787"
116,"3,62977"
117,"3,61540"
118,"3,61093"
119,"3,68653"
120,"3,62731"
121,"3,69031"
122,"3,67759"
123,"3,76094"
124,"3,76350"
125,"3,69391"
126,"3,74065"
127,"3,74485"
128,"3,71835"
129,"3,84716"
130,"3,74949"
131,"3,75080"
132,"3,78541"
133,"3,74744"
134,"3,77601"
135,"3,83415"
136,"3,84606"
137,"3,79339"
138,"3,75552"
139,"3,78385"
140,"3,75719"
141,"3,79431"
142,"3,80189"
143,"3,80142"
144,"3,79339"
145,"3,78614"
146,"3,76399"
147,"3,80049"
148,"3,83956"
149,"3,79918"
150,"3,79916"
151,"3,80485"
152,"3,87526"
153,"3,83390"
154,"3,91075"
155,"3,93535"
156,"3,84766"
157,"3,92216"
158,"3,93294"
159,"3,94206"
160,"3,96404"
161,"3,90371"
162,"4,00181"
163,"3,90854"
164,"3,93262"
165,"3,94163"
166,"3,87798"
167,"3,97023"
168,"4,01193"
169,"3,92118"
170,"3,91292"
171,"3,97028"
172,"3,93481"
173,"3,99720"
174,"3,94462"
175,"3,89926"
176,"4,05580"
177,"3,98043"
178,"3,90943"
179,"3,97974"
180,"4,01585"
181,"4,01031"
182,"3,97902"
183,"4,06658"
184,"4,06325"
185,"4,01589"
186,"4,02266"
187,"4,04172"
188,"4,04476"
189,"4,03893"
190,"4,04724"
191,"4,09750"
192,"4,09442"
193,"4,09794"
194,"4,00840"
195,"4,09535"
196,"4,11652"
197,"4,07391"
198,"4,15440"
199,"4,11722"
200,"4,12283"
201,"4,06405"
202,"4,05771"
203,"4,10112"
204,"4,13723"
205,"4,08638"
206,"4,15003"
207,"4,15703"
208,"4,13587"
209,"4,17193"
210,"4,10306"
211,"4,10000"
212,"4,18182"
213,"4,14687"
214,"4,12996"
215,"4,07882"
216,"4,11789"
217,"4,06487"
218,"4,16344"
219,"4,21407"
220,"4,09740"
221,"4,02132"
222,"4,09983"
223,"4,05318"
224,"4,17290"
225,"4,14917"
226,"4,24194"
227,"4,24847"
228,"4,25726"
229,"4,20917"
230,"4,19837"
231,"4,20667"
232,"4,12308"
233,"4,22624"
234,"4,08755"
235,"4,15451"
236,"4,17615"
237,"4,21884"
238,"4,11796"
239,"4,17123"
240,"4,21929"
241,"4,14093"
242,"4,19675"
243,"4,17806"
244,"4,27453"
245,"4,18101"
246,"4,24378"
247,"4,20315"
248,"4,25929"
249,"4,31076"
250,"4,28656"
