0,"0,0"
1,"-1,2684"
2,"4,56412"
3,"4,72180"
4,"4,95439"
5,"4,97503"
6,"4,97247"
7,"4,96207"
8,"4,97957"
9,"5,05385"
10,"5,01670"
11,"5,06071"
12,"5,03935"
13,"5,03481"
14,"5,03466"
15,"5,03187"
16,"5,01755"
17,"5,05616"
18,"5,02134"
19,"5,04656"
20,"4,96363"
21,"5,00955"
22,"5,03347"
23,"5,03020"
24,"5,00656"
25,"4,98914"
26,"5,04063"
27,"5,03115"
28,"5,00805"
29,"5,01654"
30,"5,04991"
31,"4,96547"
32,"4,96989"
33,"4,96718"
34,"4,95514"
35,"5,02692"
36,"4,99105"
37,"4,99062"
38,"5,02417"
39,"5,01953"
40,"5,00847"
41,"5,01828"
42,"4,99573"
43,"4,96250"
44,"4,90789"
45,"4,98941"
46,"4,93960"
47,"4,95201"
48,"4,98506"
49,"5,03058"
50,"5,02557"
51,"4,93252"
52,"4,96662"
53,"4,92728"
54,"4,98058"
55,"4,93961"
56,"5,00236"
57,"4,97283"
58,"4,98322"
59,"4,97905"
60,"4,95531"
61,"5,01608"
62,"5,00149"
63,"5,00059"
64,"5,00238"
65,"5,00309"
66,"4,95946"
67,"4,91396"
68,"4,94688"
69,"4,94109"
70,"4,95167"
71,"4,96276"
72,"5,00715"
73,"4,95072"
74,"4,96669"
75,"4,97653"
76,"4,94216"
77,"4,93370"
78,"4,95731"
79,"4,95044"
80,"5,00461"
81,"4,92157"
82,"4,97435"
83,"4,92312"
84,"4,95181"
85,"4,96376"
86,"5,00345"
87,"4,93814"
88,"4,91402"
89,"4,92548"
90,"4,93661"
91,"4,98434"
92,"4,95621"
93,"4,93139"
94,"4,94058"
95,"4,94982"
96,"4,94501"
97,"4,93578"
98,"4,98271"
99,"4,97457"
100,"4,97707"
101,"4,88708"
102,"4,97106"
103,"4,91783"
104,"4,96433"
105,"4,92152"
106,"4,90959"
107,"4,90128"
108,"4,94486"
109,"4,97340"
110,"4,92526"
111,"4,93811"
112,"4,89191"
113,"4,94509"
114,"4,97661"
115,"4,95303"
116,"4,98809"
117,"4,96578"
118,"4,92041"
119,"4,91930"
120,"4,96921"
121,"4,90618"
122,"4,89892"
123,"4,96695"
124,"4,92971"
125,"4,92619"
126,"4,93031"
127,"4,96940"
128,"4,94014"
129,"4,85517"
130,"4,99975"
131,"4,93079"
132,"4,91632"
133,"4,96695"
134,"4,84562"
135,"4,92869"
136,"4,92103"
137,"4,89795"
138,"4,88081"
139,"4,95067"
140,"4,91293"
141,"4,86349"
142,"4,95279"
143,"4,92455"
144,"4,95121"
145,"4,95464"
146,"4,92699"
147,"4,95538"
148,"4,96765"
149,"4,93915"
150,"4,91884"
151,"4,90365"
152,"4,90189"
153,"4,92617"
154,"4,94830"
155,"4,95689"
156,"4,98639"
157,"4,87183"
158,"4,93318"
159,"4,83774"
160,"4,93341"
161,"4,95546"
162,"4,89695"
163,"4,87418"
164,"4,94764"
165,"4,93001"
166,"4,93004"
167,"4,90277"
168,"4,92420"
169,"4,95558"
170,"4,95705"
171,"4,94233"
172,"4,86569"
173,"4,88162"
174,"4,92607"
175,"4,91893"
176,"4,88328"
177,"4,90068"
178,"4,94557"
179,"4,89661"
180,"4,89922"
181,"4,86140"
182,"4,86176"
183,"4,91190"
184,"4,86399"
185,"4,89198"
186,"4,91011"
187,"4,88797"
188,"4,95794"
189,"4,93465"
190,"4,91214"
191,"4,91502"
192,"4,90456"
193,"4,86276"
194,"4,90729"
195,"4,92922"
196,"4,90215"
197,"4,92276"
198,"4,90993"
199,"4,96333"
200,"4,89249"
201,"4,93037"
202,"4,87000"
203,"4,92818"
204,"4,91677"
205,"4,89494"
206,"4,90500"
207,"4,92330"
208,"4,87218"
209,"4,87235"
210,"4,90136"
211,"4,88090"
212,"4,86778"
213,"4,91995"
214,"4,88497"
215,"4,91398"
216,"4,91346"
217,"4,91758"
218,"4,87348"
219,"4,86020"
220,"4,87900"
221,"4,93943"
222,"4,93067"
223,"4,86581"
224,"4,96683"
225,"4,95010"
226,"4,95181"
227,"4,91698"
228,"4,85413"
229,"4,87092"
230,"4,93675"
231,"4,85279"
232,"4,88774"
233,"4,94886"
234,"4,95117"
235,"4,93083"
236,"4,87461"
237,"4,92049"
238,"4,90154"
239,"4,85728"
240,"4,90054"
241,"4,86650"
242,"4,88967"
243,"4,94255"
244,"4,88324"
245,"4,86884"
246,"4,86215"
247,"4,90641"
248,"4,91912"
249,"4,90355"
250,"4,93455"
