0,"0,0"
1,"-1,3979"
2,"4,91547"
3,"5,15791"
4,"5,23989"
5,"5,28059"
6,"5,33341"
7,"5,27193"
8,"5,31799"
9,"5,32311"
10,"5,43483"
11,"5,32275"
12,"5,24520"
13,"5,35780"
14,"5,36530"
15,"5,36901"
16,"5,36554"
17,"5,32343"
18,"5,34512"
19,"5,36295"
20,"5,32793"
21,"5,36612"
22,"5,28706"
23,"5,31071"
24,"5,34111"
25,"5,29151"
26,"5,35687"
27,"5,28335"
28,"5,34814"
29,"5,31757"
30,"5,29026"
31,"5,23239"
32,"5,35047"
33,"5,23395"
34,"5,23119"
35,"5,32369"
36,"5,31528"
37,"5,25322"
38,"5,40264"
39,"5,32317"
40,"5,25001"
41,"5,26941"
42,"5,32251"
43,"5,24741"
44,"5,23207"
45,"5,33699"
46,"5,32795"
47,"5,30503"
48,"5,26522"
49,"5,34302"
50,"5,34267"
51,"5,29328"
52,"5,32445"
53,"5,28967"
54,"5,28620"
55,"5,35092"
56,"5,33662"
57,"5,25937"
58,"5,34417"
59,"5,36025"
60,"5,24928"
61,"5,22667"
62,"5,26936"
63,"5,21603"
64,"5,29653"
65,"5,30132"
66,"5,27121"
67,"5,25087"
68,"5,27249"
69,"5,24187"
70,"5,26704"
71,"5,27135"
72,"5,19981"
73,"5,31417"
74,"5,29694"
75,"5,31212"
76,"5,29949"
77,"5,25519"
78,"5,25281"
79,"5,27193"
80,"5,30403"
81,"5,32374"
82,"5,32609"
83,"5,31575"
84,"5,27593"
85,"5,21407"
86,"5,19836"
87,"5,27033"
88,"5,31595"
89,"5,28209"
90,"5,26871"
91,"5,24064"
92,"5,31826"
93,"5,24967"
94,"5,25600"
95,"5,25686"
96,"5,28564"
97,"5,27995"
98,"5,30455"
99,"5,29842"
100,"5,28703"
101,"5,26346"
102,"5,22464"
103,"5,27073"
104,"5,22784"
105,"5,25978"
106,"5,29679"
107,"5,26719"
108,"5,32424"
109,"5,28942"
110,"5,22036"
111,"5,28252"
112,"5,30871"
113,"5,26736"
114,"5,30354"
115,"5,26134"
116,"5,22685"
117,"5,25616"
118,"5,25693"
119,"5,28078"
120,"5,24476"
121,"5,16084"
122,"5,19519"
123,"5,30921"
124,"5,26815"
125,"5,23422"
126,"5,28947"
127,"5,23010"
128,"5,22594"
129,"5,28512"
130,"5,25870"
131,"5,23687"
132,"5,26358"
133,"5,19266"
134,"5,27584"
135,"5,26575"
136,"5,25573"
137,"5,20875"
138,"5,23374"
139,"5,33989"
140,"5,25960"
141,"5,22695"
142,"5,22801"
143,"5,24468"
144,"5,23531"
145,"5,27525"
146,"5,24649"
147,"5,29505"
148,"5,22425"
149,"5,25409"
150,"5,20597"
151,"5,27621"
152,"5,23276"
153,"5,27470"
154,"5,20900"
155,"5,28284"
156,"5,21960"
157,"5,33379"
158,"5,25749"
159,"5,19710"
160,"5,21246"
161,"5,22368"
162,"5,26928"
163,"5,26644"
164,"5,26882"
165,"5,31035"
166,"5,23607"
167,"5,26300"
168,"5,23781"
169,"5,21014"
170,"5,23227"
171,"5,24093"
172,"5,26237"
173,"5,27464"
174,"5,16649"
175,"5,20615"
176,"5,19302"
177,"5,26683"
178,"5,19715"
179,"5,20399"
180,"5,17849"
181,"5,27064"
182,"5,22294"
183,"5,26370"
184,"5,21427"
185,"5,37492"
186,"5,20631"
187,"5,24386"
188,"5,23939"
189,"5,32055"
190,"5,24344"
191,"5,17984"
192,"5,23019"
193,"5,22064"
194,"5,20389"
195,"5,25647"
196,"5,32193"
197,"5,20306"
198,"5,26834"
199,"5,21982"
200,"5,18854"
201,"5,18683"
202,"5,19195"
203,"5,20983"
204,"5,29261"
205,"5,21896"
206,"5,19883"
207,"5,28479"
208,"5,24035"
209,"5,25094"
210,"5,25140"
211,"5,23791"
212,"5,26686"
213,"5,22195"
214,"5,26733"
215,"5,17710"
216,"5,16803"
217,"5,24277"
218,"5,21565"
219,"5,22618"
220,"5,22329"
221,"5,19552"
222,"5,26075"
223,"5,25656"
224,"5,19047"
225,"5,19584"
226,"5,31335"
227,"5,28831"
228,"5,23564"
229,"5,25899"
230,"5,22058"
231,"5,27578"
232,"5,29655"
233,"5,16927"
234,"5,25476"
235,"5,25966"
236,"5,25939"
237,"5,15677"
238,"5,19592"
239,"5,27291"
240,"5,23718"
241,"5,19735"
242,"5,26141"
243,"5,23869"
244,"5,29095"
245,"5,22624"
246,"5,27126"
247,"5,26368"
248,"5,17075"
249,"5,20227"
250,"5,19415"
